Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
9010at7898	Single	CM081450.1	36176150	36216074	+	5967	1019	0.9008	1.0	0	9010at7898_0	36176151_36176213_+|36178437_36178547_+|36180627_36180698_+|36181159_36181239_+|36181736_36181983_+|36182170_36182273_+|36182422_36182597_+|36183083_36183240_+|36183955_36184039_+|36185760_36185911_+|36188102_36188225_+|36188346_36188453_+|36188636_36188740_+|36200286_36200465_+|36201091_36201173_+|36201443_36201517_+|36202615_36202698_+|36203044_36203215_+|36203364_36203468_+|36203575_36203766_+|36204067_36204165_+|36210689_36210778_+|36210848_36210987_+|36211131_36211341_+|36213509_36213663_+|36213757_36213817_+|36213992_36214120_+|36215371_36215477_+|36215583_36215688_+|36215800_36215865_+|36215943_36216074_+
90116at7898	Single	CM081446.1	15644142	15647863	-	1184	235	0.7104	0.973293768545994	0	90116at7898_1	15647778_15647863_-|15647331_15647464_-|15646795_15647132_-|15646613_15646714_-|15645587_15645684_-|15644408_15644501_-|15644143_15644238_-
90138at7898	Single	CM081439.1	77595156	77640936	+	2835	457	0.8615	1.0	0	90138at7898_0	77595157_77595255_+|77598883_77598980_+|77599066_77599167_+|77608070_77608149_+|77612302_77612386_+|77612478_77612614_+|77614777_77614873_+|77615197_77615275_+|77616150_77616223_+|77617052_77617093_+|77617220_77617408_+|77624339_77624617_+|77627127_77627315_+|77627980_77628019_+|77635742_77635802_+|77635908_77635966_+|77636056_77636102_+|77636183_77636278_+|77640897_77640936_+
9020at7898	Single	CM081437.1	37144087	37170985	+	4219	1041	0.6019	0.9781312127236581	0	9020at7898_9	37144088_37144164_+|37153719_37153945_+|37159331_37159432_+|37159519_37159717_+|37160035_37160203_+|37161885_37161992_+|37163508_37163648_+|37163767_37163916_+|37165556_37165720_+|37165911_37166153_+|37166334_37166646_+|37168419_37170985_+
90261at7898	Single	CM081439.1	37714908	37729409	-	1693	302	0.8325	0.9477806788511749	0	90261at7898_5	37729361_37729409_-|37727531_37727641_-|37727330_37727371_-|37727122_37727228_-|37725001_37725057_-|37724773_37724841_-|37724562_37724691_-|37724295_37724354_-|37723411_37723466_-|37720491_37720567_-|37715746_37715797_-|37715430_37715657_-|37714909_37715046_-
90314at7898	Single	CM081446.1	48375590	48381066	+	1372	243	0.9007	1.0	0	90314at7898_6	48375591_48375983_+|48378712_48378951_+|48379474_48379539_+|48380890_48381066_+
90335at7898	Single	CM081448.1	72598460	72688072	-	1153	276	0.6984	1.0	0	90335at7898_3	72688032_72688072_-|72672792_72672899_-|72670681_72670807_-|72654209_72654370_-|72639289_72639384_-|72636441_72636539_-|72608833_72608941_-|72604590_72604696_-|72598461_72598556_-
90348at7898	Single	CM081438.1	41289173	41306334	+	1188	265	0.7212	0.9688473520249221	0	90348at7898_1	41289174_41289290_+|41292616_41292738_+|41292824_41292897_+|41294493_41294706_+|41294841_41295004_+|41297664_41297734_+|41297841_41297949_+|41306271_41306334_+
90390at7898	Single	CM081445.1	83950118	83959768	-	1317	286	0.6978	1.0	0	90390at7898_1	83959636_83959768_-|83957109_83957204_-|83955161_83955241_-|83954899_83955069_-|83954563_83954696_-|83953634_83953759_-|83953121_83953243_-|83952957_83953029_-|83950119_83950273_-
90442at7898	Single	CM081455.1	53351708	53360823	-	1037	244	0.8008	0.8692579505300353	0	90442at7898_4	53360778_53360823_-|53358739_53358887_-|53356519_53356616_-|53356191_53356271_-|53353848_53353960_-|53351986_53352101_-|53351709_53351843_-
90443at7898	Single	CM081455.1	21169776	21213123	-	796	258	0.5445	0.9064516129032258	0	90443at7898_2	21212971_21213123_-|21170133_21170635_-|21169777_21169954_-
90476at7898	Single	CM081448.1	26126404	26140888	+	1140	282	0.5696	0.8835443037974684	0	90476at7898_9	26126405_26126472_+|26127507_26128047_+|26128156_26128205_+|26129346_26129406_+|26132422_26132561_+|26140374_26140480_+|26140604_26140669_+|26140758_26140888_+
90498at7898	Single	CM081447.1	71885489	71892748	-	1157	284	0.6158	0.9860335195530726	0	90498at7898	71892490_71892748_-|71888733_71888965_-|71887470_71887657_-|71887246_71887368_-|71885742_71885846_-|71885490_71885613_-
90540at7898	Single	CM081444.1	10680146	10703812	+	1194	238	0.7979	1.0	0	90540at7898_0	10680147_10680268_+|10690903_10691063_+|10694414_10694534_+|10695665_10695843_+|10695961_10696109_+|10696506_10696593_+|10703775_10703812_+
90548at7898	Single	CM081445.1	23370330	23374805	-	1364	243	0.7245	1.0	0	90548at7898	23374306_23374805_-|23373292_23373418_-|23373038_23373192_-|23370331_23370517_-
90550at7898	Single	CM081436.1	71168593	71196341	-	884	243	0.5966	0.9385113268608414	0	90550at7898_5	71196221_71196341_-|71195849_71196129_-|71182185_71182332_-|71168594_71168883_-
90557at7898	Single	CM081446.1	15507916	15517486	+	1171	244	0.794	0.9925650557620818	0	90557at7898_7	15507917_15508020_+|15508124_15508300_+|15508386_15508555_+|15512291_15512379_+|15516284_15516391_+|15517334_15517486_+
90567at7898	Single	CM081436.1	100186562	100195224	+	1495	256	0.9965	1.0	0	90567at7898_0	100186563_100186610_+|100191268_100191339_+|100191412_100191531_+|100191632_100191702_+|100192483_100192633_+|100192799_100192906_+|100193370_100193444_+|100193527_100193652_+|100195129_100195224_+
90569at7898	Single	CM081448.1	50870176	50872444	+	921	276	0.5621	0.9902912621359223	0	90569at7898	50870177_50870365_+|50871716_50872444_+
90593at7898	Single	CM081441.1	15529637	15557547	-	1152	260	0.7109	0.8909090909090909	0	90593at7898	15557468_15557547_-|15554139_15554238_-|15551110_15551232_-|15544299_15544355_-|15543895_15543997_-|15542883_15543016_-|15540763_15540864_-|15537687_15537743_-|15529638_15529763_-
9061at7898	Single	CM081451.1	26608559	26668219	-	4065	907	0.6028	1.0	0	9061at7898_8	26668136_26668219_-|26667859_26667936_-|26661581_26661649_-|26657405_26657545_-|26655972_26656051_-|26655840_26655893_-|26655691_26655766_-|26651838_26651938_-|26650251_26650411_-|26650024_26650170_-|26644191_26644348_-|26635523_26635605_-|26635362_26635446_-|26633618_26633810_-|26633364_26633434_-|26633196_26633292_-|26632648_26632732_-|26632118_26632242_-|26631820_26631971_-|26629908_26630072_-|26628100_26628199_-|26627096_26627340_-|26625854_26625950_-|26624441_26624982_-|26621945_26622197_-|26620193_26620331_-|26616549_26616639_-|26610357_26610571_-|26608560_26608727_-
90704at7898	Single	CM081445.1	4411284	4420884	+	1013	249	0.669	0.9306930693069307	0	90704at7898	4411285_4411360_+|4414343_4414514_+|4414639_4414690_+|4415586_4415703_+|4416692_4416798_+|4416938_4417047_+|4418608_4418681_+|4420742_4420884_+
90804at7898	Single	CM081439.1	14970525	14976719	+	1422	270	0.8758	1.0	0	90804at7898_0	14970526_14970615_+|14970826_14970875_+|14974247_14974367_+|14974456_14974600_+|14975597_14975733_+|14976110_14976196_+|14976297_14976410_+|14976488_14976574_+|14976657_14976719_+
90806at7898	Single	CM081446.1	43983552	44097231	-	1310	248	0.7914	1.0	0	90806at7898_5	44097196_44097231_-|44085998_44086132_-|44032130_44032270_-|44015280_44015387_-|43996166_43996328_-|43995618_43995721_-|43983553_43983759_-
90858at7898	Single	CM081456.1	5601387	5611729	+	1223	261	0.7445	0.9080459770114943	0	90858at7898_8	5601388_5601527_+|5603557_5603696_+|5606087_5606256_+|5608360_5608489_+|5609620_5609796_+|5611542_5611729_+
90876at7898	Single	CM081440.1	84048437	84066305	-	1598	319	0.8166	1.0	0	90876at7898_5	84066206_84066305_-|84060361_84060474_-|84059550_84059638_-|84059111_84059177_-|84058888_84058996_-|84058036_84058122_-|84056791_84056827_-|84055877_84055986_-|84055676_84055775_-|84054327_84054364_-|84053893_84053969_-|84053445_84053556_-|84048438_84048554_-
90936at7898	Single	CM081456.1	26945397	26953202	+	1221	236	0.8	1.0	0	90936at7898_0	26945398_26945476_+|26945616_26945730_+|26949393_26949511_+|26951986_26952120_+|26952231_26952412_+|26952984_26953202_+
90959at7898	Single	CM081445.1	70597819	70614453	-	1444	265	0.8734	1.0	0	90959at7898_0	70614327_70614453_-|70609809_70609880_-|70605495_70605621_-|70605297_70605384_-|70605016_70605153_-|70601236_70601323_-|70598410_70598533_-|70597820_70597979_-
90996at7898	Single	CM081441.1	81310901	81314618	+	1310	293	0.7259	0.9222222222222223	0	90996at7898_8	81310902_81310962_+|81312155_81312214_+|81312309_81312415_+|81312758_81312825_+|81313163_81313287_+|81313641_81313924_+|81314082_81314163_+|81314318_81314395_+|81314491_81314618_+
91030at7898	Single	CM081454.1	53426223	53430321	+	1729	277	0.7463	1.0	0	91030at7898_0	53426224_53426839_+|53429579_53430321_+
91063at7898	Single	CM081435.1	32614869	32627201	-	988	226	0.7148	0.953405017921147	0	91063at7898_3	32626928_32627201_-|32620442_32620519_-|32618948_32619125_-|32615172_32615263_-|32614870_32615021_-
91098at7898	Single	CM081438.1	52875505	52889406	+	1458	231	0.9486	0.8848484848484849	0	91098at7898_0	52875506_52875563_+|52876065_52876138_+|52876262_52876348_+|52877818_52877879_+|52877969_52878062_+|52878146_52878195_+|52878287_52878410_+|52878536_52878628_+|52878713_52878777_+|52878862_52878925_+|52889302_52889406_+
91115at7898	Single	CM081457.1	2226676	2230446	+	1443	281	0.8803	1.0	0	91115at7898_0	2226677_2227066_+|2227837_2227947_+|2228044_2228103_+|2229025_2229123_+|2229635_2229717_+|2230188_2230272_+|2230348_2230446_+
91147at7898	Single	CM081441.1	110602791	110620203	+	901	234	0.6732	0.6829268292682927	0	91147at7898	110602792_110602931_+|110610822_110610921_+|110615556_110615813_+|110618332_110618491_+|110620091_110620203_+
91171at7898	Single	CM081457.1	16055361	16057620	-	1252	294	0.729	1.0	0	91171at7898_9	16057449_16057620_-|16057173_16057354_-|16056720_16056850_-|16056000_16056148_-|16055774_16055863_-|16055362_16055600_-
91225at7898	Single	CM081443.1	52061922	52095820	+	1143	253	0.7554	1.0	0	91225at7898_0	52061923_52062076_+|52077505_52077677_+|52088536_52088788_+|52095567_52095820_+
91300at7898	Single	CM081456.1	24278650	24289694	-	1235	409	0.5096	0.9251824817518248	0	91300at7898_8	24289590_24289694_-|24289282_24289410_-|24288750_24289201_-|24288142_24288349_-|24283893_24283955_-|24282389_24282478_-|24282190_24282297_-|24280416_24280620_-|24278651_24278823_-
91336at7898	Single	CM081439.1	28847802	28880248	-	1174	233	0.7721	0.9830508474576272	0	91336at7898_1	28880105_28880248_-|28867987_28868100_-|28864840_28864969_-|28863410_28863531_-|28859836_28859997_-|28848373_28848432_-|28847803_28847952_-
91339at7898	Single	CM081451.1	57751105	57949208	+	1378	247	0.8855	0.9054878048780488	0	91339at7898_7	57751106_57751169_+|57881165_57881213_+|57898104_57898187_+|57921553_57921619_+|57928945_57929004_+|57938519_57938626_+|57938754_57938918_+|57940879_57941060_+|57948649_57948701_+|57949150_57949208_+
91348at7898	Single	CM081448.1	65014289	65031192	-	1345	268	0.8251	1.0	0	91348at7898_0	65031011_65031192_-|65028745_65028908_-|65024698_65024877_-|65022959_65023077_-|65022162_65022227_-|65014290_65014487_-
91375at7898	Single	CM081451.1	17365757	17384526	+	1046	269	0.6294	0.9484848484848485	0	91375at7898_8	17365758_17365854_+|17372749_17372883_+|17375597_17375766_+|17378003_17378243_+|17379211_17379293_+|17384347_17384526_+
91380at7898	Single	CM081455.1	55174627	55185165	-	1275	286	0.721	1.0	0	91380at7898_6	55185004_55185165_-|55176915_55177105_-|55176625_55176834_-|55174929_55175113_-|55174628_55174836_-
91386at7898	Single	CM081453.1	46893496	46898398	-	1541	275	0.8661	1.0	0	91386at7898_0	46898305_46898398_-|46895855_46896035_-|46895577_46895760_-|46894323_46894484_-|46894145_46894231_-|46893781_46893984_-|46893497_46893592_-
91389at7898	Single	CM081444.1	40603356	40629703	+	1513	290	0.8348	1.0	0	91389at7898_0	40603357_40603430_+|40604445_40604536_+|40609070_40609135_+|40614308_40614402_+|40614934_40615146_+|40620097_40620248_+|40621048_40621204_+|40629554_40629703_+
9138at7898	Single	CM081443.1	79695121	79714261	+	2594	823	0.5049	1.0	0	9138at7898_9	79695122_79695351_+|79697711_79697831_+|79700939_79701207_+|79701281_79701479_+|79703501_79703733_+|79703837_79703952_+|79704038_79704210_+|79706815_79707103_+|79707200_79707315_+|79707399_79708143_+|79708227_79708390_+|79713441_79713566_+|79713687_79713818_+|79713893_79714261_+
91500at7898	Single	CM081439.1	12284449	12293132	+	916	233	0.5925	0.996875	0	91500at7898_1	12284450_12284611_+|12287448_12287568_+|12288818_12289054_+|12292626_12292900_+|12293001_12293132_+
9151at7898	Single	CM081449.1	64282582	64330815	-	4245	868	0.727	0.9882459312839059	0	9151at7898_6	64330554_64330815_-|64330058_64330351_-|64322750_64322988_-|64322423_64322618_-|64322142_64322341_-|64315731_64316019_-|64312675_64312800_-|64309257_64309367_-|64308546_64308659_-|64308149_64308393_-|64306208_64306355_-|64305990_64306097_-|64305697_64305911_-|64304227_64304349_-|64304062_64304132_-|64303831_64303968_-|64303577_64303676_-|64283524_64283671_-|64282583_64282737_-
91529at7898	Single	CM081443.1	9088752	9089847	-	1777	262	0.8965	1.0	0	91529at7898_0	9088753_9089847_-
91550at7898	Single	CM081435.1	10134581	10177849	+	2507	502	0.8567	1.0	0	91550at7898_0	10134582_10134661_+|10142900_10143063_+|10143186_10143215_+|10143548_10143820_+|10144012_10144177_+|10145610_10145675_+|10148879_10149053_+|10149604_10149683_+|10149964_10150082_+|10151680_10151762_+|10152160_10152361_+|10169334_10169417_+|10172672_10172761_+|10177683_10177849_+
91597at7898	Single	CM081455.1	34626493	34632614	+	971	225	0.725	0.8856088560885609	0	91597at7898_2	34626494_34626571_+|34627493_34627617_+|34627702_34627801_+|34629360_34629413_+|34629510_34629638_+|34631650_34631720_+|34632452_34632614_+
9159at7898	Single	CM081450.1	13844920	13866135	-	5421	1007	0.8814	1.0	0	9159at7898_9	13865827_13866135_-|13860912_13861001_-|13859123_13859383_-|13858045_13858200_-|13857847_13857916_-|13857648_13857754_-|13856673_13856802_-|13856203_13856258_-|13855964_13856090_-|13855708_13855845_-|13855493_13855613_-|13854467_13854624_-|13854080_13854255_-|13853874_13853984_-|13853653_13853778_-|13849843_13849951_-|13849492_13849685_-|13847850_13847946_-|13847580_13847764_-|13847249_13847363_-|13846959_13847155_-|13845598_13845740_-|13845400_13845511_-|13845173_13845316_-|13844921_13845028_-
91625at7898	Single	CM081455.1	27694089	27704743	-	1374	274	0.8255	1.0	0	91625at7898_0	27704589_27704743_-|27701018_27701188_-|27700839_27700937_-|27700628_27700703_-|27697062_27697147_-|27696385_27696445_-|27696218_27696284_-|27695676_27695725_-|27695246_27695295_-|27695095_27695142_-|27694090_27694186_-
91626at7898	Single	CM081438.1	24225879	24226821	-	977	265	0.5489	0.9406528189910979	0	91626at7898_1	24225880_24226821_-
91651at7898	Single	CM081444.1	36850925	36867946	-	987	238	0.5657	1.0	0	91651at7898_0	36867737_36867946_-|36866356_36866466_-|36865011_36865086_-|36864769_36864920_-|36863944_36864039_-|36851394_36851465_-|36850926_36851279_-
91719at7898	Single	CM081448.1	40949843	40950617	+	1241	225	0.9341	1.0	0	91719at7898_0	40949844_40950617_+
91720at7898	Single	CM081437.1	63363465	63372781	+	1456	267	0.9329	0.99	0	91720at7898_0	63363466_63363581_+|63367697_63367774_+|63367851_63367971_+|63368103_63368273_+|63371904_63372005_+|63372142_63372345_+|63372680_63372781_+
91731at7898	Single	CM081448.1	612835	653295	+	913	215	0.6156	0.9839228295819936	0	91731at7898_3	612836_612986_+|613069_613277_+|635736_635833_+|635920_635989_+|640780_640908_+|650058_650171_+|653221_653295_+
9174at7898	Single	CM081438.1	28059143	28092743	-	4964	1094	0.7147	0.9431900946831755	0	9174at7898_3	28092582_28092743_-|28091473_28092381_-|28091059_28091352_-|28090746_28090969_-|28087654_28087754_-|28087400_28087572_-|28087016_28087144_-|28082925_28083294_-|28080960_28081225_-|28080781_28080870_-|28080484_28080674_-|28065529_28065656_-|28062876_28063002_-|28062426_28062481_-|28062172_28062322_-|28061809_28062040_-|28059801_28059914_-|28059519_28059681_-|28059144_28059220_-
9176at7898	Single	CM081441.1	88970363	89096219	-	3571	1071	0.6201	0.9983961507618284	0	9176at7898_0	89095989_89096219_-|89082199_89082320_-|89068424_89068546_-|89065825_89065906_-|89065097_89065200_-|89060141_89060262_-|89052973_89053148_-|89051743_89051921_-|89038686_89038831_-|89034245_89034365_-|89033933_89034101_-|89033592_89033716_-|89027409_89027581_-|89026586_89026726_-|89025879_89026040_-|89023435_89023556_-|89022651_89022812_-|89001510_89001666_-|89001047_89001198_-|88987764_88987876_-|88987187_88987353_-|88984961_88985002_-|88984514_88984636_-|88983925_88983973_-|88981152_88981276_-|88980514_88980592_-|88978478_88978609_-|88970364_88970450_-
91787at7898	Single	CM081450.1	16482076	16490076	-	1733	322	0.8234	1.0	0	91787at7898_0	16489943_16490076_-|16489405_16489553_-|16485772_16486389_-|16483997_16484178_-|16482077_16482217_-
91818at7898	Single	CM081450.1	12573715	12579923	-	1494	253	0.9561	1.0	0	91818at7898_3	12579901_12579923_-|12579774_12579820_-|12576500_12576588_-|12575953_12576012_-|12575763_12575867_-|12575455_12575650_-|12575261_12575371_-|12574120_12574256_-|12573808_12573914_-|12573716_12573728_-
91826at7898	Single	CM081455.1	44267255	44274119	-	1245	263	0.8138	0.9863945578231292	0	91826at7898_2	44274052_44274119_-|44273855_44273923_-|44272520_44272571_-|44272294_44272429_-|44270244_44270368_-|44268681_44268774_-|44268499_44268603_-|44267566_44267754_-|44267256_44267287_-
91863at7898	Single	CM081438.1	44529903	44536190	-	1194	264	0.7669	0.8905775075987842	0	91863at7898_3	44536000_44536190_-|44533819_44534035_-|44531295_44531354_-|44531059_44531221_-|44530772_44530880_-|44530133_44530220_-|44529904_44529963_-
91906at7898	Single	CM081438.1	31132020	31146296	-	1547	317	0.7943	1.0	0	91906at7898_0	31146135_31146296_-|31142892_31142935_-|31142651_31142808_-|31138774_31138898_-|31138532_31138691_-|31138047_31138285_-|31136266_31136415_-|31132021_31132134_-
91919at7898	Single	CM081439.1	75618503	75642092	-	1057	304	0.542	0.8456057007125891	0	91919at7898	75641841_75642092_-|75641485_75641706_-|75641163_75641372_-|75618504_75618914_-
91924at7898	Single	CM081439.1	37915500	37945428	-	1335	380	0.5947	1.0	0	91924at7898_9	37945223_37945428_-|37934106_37934175_-|37933821_37933900_-|37931551_37931753_-|37931125_37931180_-|37929818_37929913_-|37929191_37929292_-|37925277_37925438_-|37917022_37917197_-|37916089_37916155_-|37915672_37915748_-|37915501_37915558_-
91944at7898	Single	CM081448.1	8372060	8383235	+	1375	259	0.8759	1.0	0	91944at7898_0	8372061_8372128_+|8372226_8372314_+|8374063_8374161_+|8374310_8374434_+|8374510_8374629_+|8379434_8379532_+|8379886_8380053_+|8383158_8383235_+
91963at7898	Single	CM081444.1	6701370	6725697	+	821	206	0.5177	0.9155844155844156	0	91963at7898_0	6701371_6701525_+|6709372_6709562_+|6715159_6715283_+|6715765_6715912_+|6717768_6717919_+|6725626_6725697_+
