Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
86692at7898	Duplicated	CM081444.1_RagTag	84674091	84683968	-	1492	257	0.8464	1.0	0	86692at7898	84683932_84683968_-|84683553_84683641_-|84683405_84683472_-|84683211_84683271_-|84681137_84681193_-|84680100_84680195_-|84679814_84679888_-|84676676_84676772_-|84676294_84676583_-|84676115_84676195_-|84674092_84674175_-
86692at7898	Duplicated	CM081444.1_RagTag	84358744	84367391	-	1492	257	0.8464	1.0	0	86692at7898	84367355_84367391_-|84366976_84367064_-|84366828_84366895_-|84366634_84366694_-|84364759_84364815_-|84363722_84363817_-|84363436_84363510_-|84360296_84360392_-|84359914_84360203_-|84359735_84359815_-|84358745_84358828_-
86776at7898	Single	CM081448.1_RagTag	28847982	28849866	+	1858	321	0.8729	1.0	0	86776at7898_0	28847983_28848376_+|28848635_28848873_+|28849255_28849866_+
86790at7898	Single	CM081447.1_RagTag	78150939	78164066	-	1406	315	0.5463	1.0	0	86790at7898_8	78163927_78164066_-|78163734_78163821_-|78160865_78160962_-|78160357_78160667_-|78159168_78159514_-|78158962_78159070_-|78158643_78158781_-|78151501_78151685_-|78151298_78151379_-|78150940_78151030_-
86831at7898	Duplicated	CM081443.1_RagTag	92904250	92922605	-	1199	223	0.7148	0.9712460063897763	0	86831at7898_0	92922412_92922605_-|92922160_92922311_-|92908792_92908977_-|92908583_92908708_-|92904251_92904507_-
86831at7898	Duplicated	CM081443.1_RagTag	92207835	92225783	-	1192	236	0.7082	0.9712460063897763	0	86831at7898_0	92225590_92225783_-|92225339_92225490_-|92212422_92212607_-|92212206_92212331_-|92207836_92208092_-
86866at7898	Duplicated	ptg001943l_RagTag	11960	15186	+	692	251	0.4563	0.9164490861618799	0	86866at7898_3	11961_12042_+|12689_12987_+|14539_15186_+
86866at7898	Duplicated	CM081440.1_RagTag	74298611	74301841	+	692	251	0.4563	0.9164490861618799	0	86866at7898_3	74298612_74298693_+|74299338_74299636_+|74301194_74301841_+
86874at7898	Single	CM081441.1_RagTag	128769725	128770784	+	1264	311	0.6856	0.9486486486486486	0	86874at7898_1	128769726_128770784_+
86875at7898	Single	CM081452.1_RagTag	60213987	60260882	+	1506	308	0.7602	0.936986301369863	0	86875at7898_2	60213988_60214158_+|60219444_60219519_+|60219711_60219759_+|60224000_60224129_+|60225087_60225143_+|60233277_60233399_+|60244665_60244797_+|60247400_60247483_+|60259888_60260042_+|60260835_60260882_+
86889at7898	Single	CM081447.1_RagTag	75033498	75044925	-	1833	343	0.9293	1.0	0	86889at7898_1	75044830_75044925_-|75043930_75043998_-|75043737_75043807_-|75043533_75043647_-|75041891_75041980_-|75040742_75040828_-|75037049_75037081_-|75036789_75036866_-|75035815_75035949_-|75035312_75035377_-|75035140_75035204_-|75033874_75033958_-|75033697_75033773_-|75033499_75033577_-
86952at7898	Single	CM081443.1_RagTag	60650636	60664978	+	705	249	0.519	0.9964539007092199	0	86952at7898_4	60650637_60650833_+|60651558_60651666_+|60651873_60651935_+|60656081_60656143_+|60656284_60656334_+|60656687_60656782_+|60658198_60658305_+|60664826_60664978_+
87008at7898	Single	CM081442.1_RagTag	95293467	95303325	+	1740	295	0.8585	1.0	0	87008at7898_0	95293468_95293713_+|95297217_95297306_+|95297429_95297482_+|95297584_95297685_+|95297781_95297886_+|95297975_95298042_+|95298120_95298236_+|95298326_95298382_+|95302760_95302882_+|95302995_95303156_+|95303248_95303325_+
87018at7898	Duplicated	CM081447.1_RagTag	41454523	41478257	-	966	311	0.4551	1.0	0	87018at7898_3	41478087_41478257_-|41473473_41473539_-|41473339_41473378_-|41472705_41473248_-|41469691_41469765_-|41467589_41467639_-|41465752_41465896_-|41465109_41465145_-|41458138_41458249_-|41457954_41458043_-|41454524_41454580_-
87018at7898	Duplicated	CM081447.1_RagTag	41758164	41785197	-	962	311	0.453	1.0	0	87018at7898_3	41785027_41785197_-|41780413_41780479_-|41780279_41780318_-|41779645_41780188_-|41776635_41776709_-|41774563_41774613_-|41772723_41772867_-|41772159_41772195_-|41761893_41762004_-|41761709_41761798_-|41758165_41758221_-
87030at7898	Single	CM081451.1_RagTag	59532667	59536632	-	776	188	0.5806	0.9586776859504132	0	87030at7898_0	59536557_59536632_-|59536373_59536487_-|59536171_59536288_-|59534182_59534299_-|59533303_59533466_-|59532668_59532820_-
87039at7898	Single	CM081438.1_RagTag	59623553	59635573	+	1284	264	0.7792	1.0	0	87039at7898_2	59623554_59623634_+|59630441_59630510_+|59630750_59630826_+|59630931_59631023_+|59631108_59631290_+|59631371_59631447_+|59633475_59633632_+|59635272_59635360_+|59635481_59635573_+
87100at7898	Single	CM081454.1_RagTag	47086911	47105599	-	1503	259	0.8291	1.0	0	87100at7898_0	47104895_47105599_-|47091068_47091223_-|47086912_47087097_-
87158at7898	Duplicated	CM081445.1_RagTag	21689036	21729315	-	1346	424	0.5144	1.0	0	87158at7898_3	21729238_21729315_-|21714095_21714194_-|21713463_21713663_-|21710143_21710267_-|21709920_21710057_-|21698274_21698381_-|21697025_21697150_-|21696734_21696931_-|21696515_21696635_-|21696138_21696319_-|21690720_21690809_-|21689037_21689117_-
87158at7898	Duplicated	ptg004222l_RagTag	145556	162189	-	1324	424	0.5252	0.953307392996109	0	87158at7898_3	162084_162189_-|161452_161652_-|158129_158253_-|157906_158043_-|154821_154928_-|153571_153696_-|153279_153476_-|153060_153180_-|152683_152864_-|147240_147329_-|145557_145637_-
87165at7898	Single	CM081449.1_RagTag	71003440	71056044	+	1020	230	0.6434	0.9930313588850174	0	87165at7898_5	71003441_71003529_+|71003642_71003720_+|71006459_71006542_+|71014514_71014620_+|71014814_71014903_+|71014981_71015024_+|71015149_71015294_+|71024631_71024699_+|71055669_71055751_+|71055978_71056044_+
87177at7898	Single	CM081447.1_RagTag	88960864	88971400	+	1116	275	0.6731	1.0	0	87177at7898_2	88960865_88960932_+|88961018_88961121_+|88965068_88965229_+|88965324_88965472_+|88966153_88966266_+|88970828_88970941_+|88971054_88971130_+|88971253_88971400_+
87214at7898	Single	CM081436.1_RagTag	102102732	102119577	-	1420	234	0.726	1.0	0	87214at7898_0	102119524_102119577_-|102119339_102119372_-|102107890_102108054_-|102107572_102107731_-|102107308_102107426_-|102106675_102106740_-|102106397_102106575_-|102103010_102103131_-|102102733_102102895_-
87239at7898	Single	CM081447.1_RagTag	8302374	8312786	+	1202	334	0.5714	1.0	0	87239at7898_2	8302375_8302504_+|8302649_8302950_+|8303056_8303102_+|8303246_8303307_+|8303465_8303577_+|8306122_8306436_+|8307994_8308143_+|8310153_8310233_+|8312667_8312786_+
87269at7898	Single	CM081442.1_RagTag	184359	208531	+	1306	269	0.7841	1.0	0	87269at7898_0	184360_184498_+|184566_184732_+|191142_191270_+|194673_194816_+|199496_199577_+|204423_204520_+|208346_208531_+
87291at7898	Duplicated	ptg003233l_RagTag	110519	121110	-	1518	283	0.8938	0.9221902017291066	0	87291at7898_3	120953_121110_-|120701_120871_-|120267_120365_-|120088_120163_-|113184_113269_-|112203_112330_-|111959_112008_-|110966_111015_-|110749_110796_-|110520_110613_-
87291at7898	Duplicated	CM081446.1_RagTag	49282824	49291441	+	1518	283	0.8938	0.9221902017291066	0	87291at7898_3	49282825_49282982_+|49283064_49283234_+|49283570_49283668_+|49283772_49283847_+|49288708_49288793_+|49289638_49289765_+|49289960_49290009_+|49290953_49291002_+|49291165_49291212_+|49291348_49291441_+
87318at7898	Single	CM081442.1_RagTag	82744067	82748539	+	854	284	0.5493	0.9832869080779945	0	87318at7898	82744068_82744272_+|82746766_82746911_+|82747227_82747361_+|82747552_82747728_+|82747817_82747888_+|82748291_82748539_+
87446at7898	Single	CM081450.1_RagTag	6256523	6262579	-	1058	277	0.5439	0.9566395663956639	0	87446at7898_9	6262472_6262579_-|6262286_6262386_-|6261700_6261793_-|6261498_6261586_-|6260033_6260106_-|6259796_6259876_-|6258885_6259114_-|6258586_6258639_-|6256524_6256739_-
87454at7898	Duplicated	CM081451.1_RagTag	73702967	73707727	+	1063	328	0.5754	0.9818181818181818	0	87454at7898_8	73702968_73703957_+|73705788_73705912_+|73707670_73707727_+
87454at7898	Duplicated	ptg001574l_RagTag	138052	141395	+	1063	328	0.5754	0.9818181818181818	0	87454at7898_8	138053_139042_+|141024_141148_+|141338_141395_+
87543at7898	Duplicated	CM081438.1_RagTag	83634406	83642483	-	1325	292	0.7343	0.9707602339181286	0	87543at7898_3	83642437_83642483_-|83642087_83642222_-|83641871_83641945_-|83641332_83641476_-|83638056_83638156_-|83637888_83637955_-|83636014_83636155_-|83634619_83634781_-|83634407_83634534_-
87543at7898	Duplicated	CM081438.1_RagTag	83105116	83113567	-	1325	292	0.7343	0.9707602339181286	0	87543at7898_3	83113521_83113567_-|83113170_83113305_-|83112954_83113028_-|83112423_83112567_-|83109146_83109246_-|83108978_83109045_-|83106727_83106868_-|83105329_83105491_-|83105117_83105244_-
87546at7898	Duplicated	CM081438.1_RagTag	69556304	69624264	+	1494	296	0.8634	1.0	0	87546at7898_0	69556305_69556407_+|69600843_69601099_+|69601379_69601552_+|69605213_69605388_+|69607891_69607992_+|69624111_69624264_+
87546at7898	Duplicated	CM081438.1_RagTag	69821406	69897415	+	1494	296	0.8634	1.0	0	87546at7898_0	69821407_69821509_+|69872857_69873113_+|69873393_69873566_+|69877233_69877408_+|69879914_69880015_+|69897262_69897415_+
87559at7898	Duplicated	CM081454.1_RagTag	45062044	45070805	-	1383	240	0.8069	0.991044776119403	0	87559at7898_1	45070505_45070805_-|45065387_45065550_-|45063999_45064139_-|45063185_45063280_-|45062890_45062967_-|45062045_45062287_-
87559at7898	Duplicated	CM081454.1_RagTag	45247081	45255748	-	1383	240	0.8069	0.991044776119403	0	87559at7898_1	45255448_45255748_-|45250419_45250582_-|45249029_45249169_-|45248222_45248317_-|45247927_45248004_-|45247082_45247324_-
87566at7898	Duplicated	CM081437.1_RagTag	101154856	101159014	-	916	231	0.5401	0.9507389162561576	0	87566at7898_3	101158888_101159014_-|101157051_101157214_-|101156812_101156941_-|101155704_101155895_-|101155538_101155615_-|101155069_101155400_-|101154857_101154995_-
87566at7898	Duplicated	CM081440.1_RagTag	90554076	90558471	-	881	227	0.522	0.9458128078817734	0	87566at7898_3	90558351_90558471_-|90558080_90558243_-|90557872_90558007_-|90557611_90557792_-|90557452_90557509_-|90556184_90556345_-|90554286_90554403_-|90554077_90554218_-
87566at7898	Duplicated	CM081442.1_RagTag	12409770	12440814	-	910	222	0.5099	0.9408866995073891	0	87566at7898_3	12440694_12440814_-|12434668_12434831_-|12430584_12430750_-|12421938_12422131_-|12419918_12420082_-|12419653_12419827_-|12409771_12409945_-
87601at7898	Single	CM081439.1_RagTag	7441730	7449240	-	978	295	0.6005	1.0	0	87601at7898_3	7449187_7449240_-|7442031_7442915_-|7441731_7441910_-
87658at7898	Duplicated	CM081437.1_RagTag	39587548	39594299	+	1397	292	0.7918	0.9491017964071856	0	87658at7898_1	39587549_39587858_+|39592115_39592373_+|39593715_39593878_+|39594082_39594299_+
87658at7898	Duplicated	ptg000798l_RagTag	391566	396418	-	1397	292	0.7918	0.9491017964071856	0	87658at7898_1	396109_396418_-|393496_393754_-|391988_392151_-|391567_391784_-
87680at7898	Duplicated	CM081436.1_RagTag	38206352	38239379	+	1524	306	0.8187	0.9097744360902256	0	87680at7898_8	38206353_38206427_+|38208429_38208522_+|38210341_38210447_+|38220084_38220121_+|38221446_38221524_+|38221617_38221711_+|38228056_38228101_+|38228726_38228872_+|38232806_38232888_+|38233492_38233531_+|38235700_38235793_+|38239080_38239178_+|38239291_38239379_+
87680at7898	Duplicated	CM081436.1_RagTag	39038613	39067230	+	1524	306	0.8187	0.9097744360902256	0	87680at7898_8	39038614_39038688_+|39041480_39041573_+|39043401_39043507_+|39050661_39050698_+|39052044_39052122_+|39052215_39052309_+|39055945_39055990_+|39056619_39056765_+|39060709_39060791_+|39061395_39061434_+|39063603_39063696_+|39066931_39067029_+|39067142_39067230_+
87714at7898	Single	CM081451.1_RagTag	28400807	28424190	+	1224	251	0.7763	1.0	0	87714at7898_1	28400808_28401013_+|28405992_28406119_+|28406203_28406316_+|28406549_28406691_+|28420662_28420780_+|28424022_28424190_+
87718at7898	Single	CM081447.1_RagTag	3289917	3332910	-	1273	249	0.8114	1.0	0	87718at7898_1	3332854_3332910_-|3326464_3326607_-|3320866_3321015_-|3304527_3304607_-|3299615_3299689_-|3299377_3299527_-|3295442_3295594_-|3289918_3289997_-
87784at7898	Single	CM081455.1_RagTag	44174670	44175651	-	1150	284	0.6921	0.9340974212034384	0	87784at7898_6	44174671_44175651_-
87913at7898	Single	CM081452.1_RagTag	69079323	69089889	-	1345	308	0.7467	1.0	0	87913at7898_3	69089521_69089889_-|69087873_69088000_-|69083652_69083871_-|69079324_69079710_-
87992at7898	Single	CM081437.1_RagTag	1223841	1237168	-	1233	228	0.8269	0.9623287671232876	0	87992at7898_4	1237098_1237168_-|1232779_1232875_-|1230055_1230153_-|1229413_1229478_-|1229282_1229338_-|1226584_1226642_-|1226451_1226493_-|1226316_1226374_-|1226173_1226233_-|1225873_1225944_-|1224016_1224071_-|1223842_1223947_-
88010at7898	Single	CM081454.1_RagTag	55257472	55258725	-	1093	237	0.6748	0.9781931464174455	0	88010at7898_7	55258113_55258725_-|55257473_55257822_-
88025at7898	Single	CM081451.1_RagTag	41592309	41600355	+	1402	286	0.8043	0.7351598173515982	0	88025at7898_4	41592310_41592492_+|41593123_41593211_+|41593548_41593604_+|41594989_41595063_+|41597159_41597540_+|41598384_41598493_+|41600286_41600355_+
88055at7898	Duplicated	CM081442.1_RagTag	89540433	89678994	+	909	204	0.5859	0.896358543417367	0	88055at7898_3	89540434_89540582_+|89540715_89541042_+|89572798_89572875_+|89592142_89592438_+|89678875_89678994_+
88055at7898	Duplicated	CM081442.1_RagTag	89055012	89109791	+	896	204	0.5714	0.896358543417367	0	88055at7898_3	89055013_89055161_+|89055294_89055621_+|89088242_89088319_+|89107552_89107848_+|89109684_89109791_+
88065at7898	Duplicated	CM081453.1_RagTag	79090990	79099719	+	1074	300	0.5821	1.0	0	88065at7898_3	79090991_79091089_+|79092888_79093044_+|79093658_79093773_+|79093851_79094114_+|79094527_79094767_+|79099310_79099507_+|79099607_79099719_+
88065at7898	Duplicated	ptg004282l_RagTag	49361	56514	-	1068	300	0.5796	1.0	0	88065at7898_3	56416_56514_-|54491_54647_-|53762_53877_-|53421_53684_-|52768_53008_-|49574_49771_-|49362_49474_-
88070at7898	Single	CM081455.1_RagTag	61525827	61530579	+	1012	253	0.4978	0.9472477064220184	0	88070at7898_9	61525828_61526046_+|61527212_61527546_+|61527641_61527793_+|61528631_61529018_+|61529106_61529180_+|61529287_61529361_+|61530487_61530579_+
88107at7898	Single	CM081444.1_RagTag	75761042	75926769	-	1009	209	0.7377	1.0	0	88107at7898_0	75926610_75926769_-|75844235_75844518_-|75761043_75761330_-
88151at7898	Duplicated	CM081438.1_RagTag	105589361	105601666	+	1119	255	0.7544	0.7921348314606742	0	88151at7898_8	105589362_105589428_+|105590978_105591127_+|105591246_105591476_+|105593303_105593409_+|105596830_105596918_+|105599275_105599386_+|105601568_105601666_+
88151at7898	Duplicated	ptg000300l_RagTag	9170	21888	+	1115	257	0.7509	0.7921348314606742	0	88151at7898_8	9171_9237_+|10775_10924_+|11042_11272_+|13098_13204_+|16614_16702_+|19064_19175_+|21790_21888_+
88154at7898	Duplicated	CM081437.1_RagTag	50930985	50937008	-	1223	262	0.7792	0.953125	0	88154at7898_7	50936501_50937008_-|50936299_50936402_-|50930986_50931297_-
88154at7898	Duplicated	CM081437.1_RagTag	50037196	50043216	-	1219	262	0.776	0.953125	0	88154at7898_7	50042709_50043216_-|50042507_50042610_-|50037197_50037508_-
8815at7898	Single	CM081435.1_RagTag	36585078	36611834	+	5174	1125	0.771	0.9930555555555556	0	8815at7898_7	36585079_36585402_+|36585777_36585902_+|36588881_36589031_+|36589253_36589405_+|36589752_36589885_+|36593920_36594080_+|36594204_36594360_+|36595545_36595619_+|36595716_36595883_+|36595989_36596092_+|36596251_36596365_+|36599586_36599729_+|36599823_36599920_+|36600061_36600163_+|36600541_36600642_+|36601008_36601118_+|36601291_36601455_+|36606691_36606785_+|36606881_36607003_+|36607978_36608167_+|36608961_36609202_+|36609391_36609466_+|36609536_36609663_+|36609871_36610111_+|36610235_36610360_+|36611439_36611554_+|36611681_36611834_+
88231at7898	Single	CM081454.1_RagTag	41568700	41570948	-	970	251	0.637	0.939799331103679	0	88231at7898_7	41570373_41570948_-|41568701_41568964_-
88282at7898	Single	CM081447.1_RagTag	29192828	29197949	-	1155	259	0.6726	1.0	0	88282at7898_7	29197848_29197949_-|29197646_29197757_-|29195268_29195461_-|29193973_29194051_-|29193377_29193540_-|29193130_29193253_-|29192829_29193012_-
88351at7898	Single	CM081454.1_RagTag	62175817	62183435	-	1376	385	0.5975	1.0	0	88351at7898_7	62183262_62183435_-|62179733_62179975_-|62179059_62179541_-|62178685_62178856_-|62175818_62176120_-
8836at7898	Single	CM081455.1_RagTag	59324556	59385044	+	4449	1095	0.6095	1.0	0	8836at7898_3	59324557_59324921_+|59329864_59330178_+|59352823_59353281_+|59353951_59354086_+|59364057_59364204_+|59366827_59366910_+|59367175_59367261_+|59367822_59368005_+|59368082_59368254_+|59369847_59370002_+|59370102_59370238_+|59373210_59373357_+|59373602_59373747_+|59374373_59374548_+|59374908_59375043_+|59376645_59376945_+|59377922_59378076_+|59379725_59379827_+|59380347_59380554_+|59380634_59380767_+|59380892_59381047_+|59381954_59382097_+|59382179_59382291_+|59384191_59384346_+|59384961_59385044_+
88370at7898	Single	CM081454.1_RagTag	47178712	47193096	-	1270	221	0.8984	0.9588014981273408	0	88370at7898_1	47192991_47193096_-|47186082_47186230_-|47184044_47184150_-|47183717_47183840_-|47181505_47181557_-|47179826_47179916_-|47178713_47178847_-
88417at7898	Single	CM081442.1_RagTag	44117036	44140827	+	1046	267	0.678	1.0	0	88417at7898_4	44117037_44117094_+|44119017_44119081_+|44119624_44119726_+|44120088_44120231_+|44123910_44124025_+|44124120_44124194_+|44124389_44124475_+|44125257_44125325_+|44125444_44125545_+|44127425_44127497_+|44140757_44140827_+
88426at7898	Duplicated	CM081438.1_RagTag	65126253	65139947	+	1060	270	0.6568	0.934375	0	88426at7898_8	65126254_65126317_+|65133085_65133199_+|65133431_65133481_+|65133621_65133705_+|65134593_65134731_+|65135188_65135294_+|65137200_65137293_+|65137399_65137536_+|65139832_65139947_+
88426at7898	Duplicated	CM081438.1_RagTag	65052928	65066803	+	1060	270	0.6568	0.934375	0	88426at7898_8	65052929_65052992_+|65059838_65059952_+|65060184_65060234_+|65060374_65060458_+|65061363_65061501_+|65062044_65062150_+|65064054_65064147_+|65064253_65064390_+|65066688_65066803_+
88484at7898	Duplicated	CM081454.1_RagTag	52879311	52897692	+	707	280	0.4451	1.0	0	88484at7898_9	52879312_52879574_+|52889471_52889612_+|52889761_52889988_+|52897306_52897692_+
88484at7898	Duplicated	CM081454.1_RagTag	52464173	52482556	+	705	280	0.4451	1.0	0	88484at7898_9	52464174_52464436_+|52474377_52474518_+|52474667_52474894_+|52482170_52482556_+
88541at7898	Single	CM081441.1_RagTag	128231805	128244758	-	1062	241	0.6766	1.0	0	88541at7898_2	128244654_128244758_-|128239557_128239658_-|128238468_128238611_-|128237077_128237127_-|128236852_128236997_-|128236536_128236639_-|128236280_128236412_-|128231806_128231976_-
88626at7898	Duplicated	CM081439.1_RagTag	101815924	101829799	+	1172	250	0.7575	1.0	0	88626at7898_1	101815925_101816131_+|101816230_101816297_+|101829093_101829461_+|101829565_101829799_+
88626at7898	Duplicated	ptg000958l_RagTag	614412	628290	+	1170	250	0.7542	1.0	0	88626at7898_1	614413_614619_+|614718_614785_+|627584_627952_+|628056_628290_+
