GENE	obeta_ncbi	obeta_ragtag_ncbi	obeta_ragtag_tama
ENSCGOG00000016651	I	I	I
ENSCGOG00000006778	I	I	I
ENSCGOG00000011588	I	I	I
ENSCGOG00000010360	L	L	L
ENSCGOG00000021004	M	PM	PM
ENSCGOG00000020488	I	I	I
ENSCGOG00000013414	M	M	M
ENSCGOG00000023495	I	I	I
ENSCGOG00000024362	I	I	I
ENSCGOG00000011579	I	I	I
ENSCGOG00000002224	UL	UL	UL
ENSCGOG00000011198	I	I	I
ENSCGOG00000016469	I	L	M
ENSCGOG00000010023	I	I	I
ENSCGOG00000012414	I	I	I
ENSCGOG00000001879	I	I	I
ENSCGOG00000018369	UL	UL	L
ENSCGOG00000001491	I	I	I
ENSCGOG00000011877	L	L	L
ENSCGOG00000002649	I	I	I
ENSCGOG00000003155	I	I	I
ENSCGOG00000018388	I	I	I
ENSCGOG00000020645	I	I	I
ENSCGOG00000020342	I	I	I
ENSCGOG00000015088	L	L	L
ENSCGOG00000017523	I	I	I
ENSCGOG00000012721	I	I	I
ENSCGOG00000013819	I	I	I
ENSCGOG00000016099	I	PI	PI
ENSCGOG00000004353	L	M	M
ENSCGOG00000016323	I	I	I
ENSCGOG00000011568	I	I	I
ENSCGOG00000002319	I	I	I
ENSCGOG00000023527	I	I	I
ENSCGOG00000009955	I	I	I
ENSCGOG00000003872	UL	UL	UL
ENSCGOG00000023089	I	I	I
ENSCGOG00000007339	I	I	I
ENSCGOG00000011102	I	I	I
ENSCGOG00000003713	UL	UL	UL
ENSCGOG00000009182	I	I	I
ENSCGOG00000020695	UL	UL	UL
ENSCGOG00000017870	I	I	I
ENSCGOG00000023763	I	I	I
ENSCGOG00000004276	L	L	I
ENSCGOG00000004453	I	I	I
ENSCGOG00000013944	I	I	I
ENSCGOG00000001273	I	I	I
ENSCGOG00000024189	I	I	I
ENSCGOG00000006980	I	I	I
ENSCGOG00000003028	I	I	I
ENSCGOG00000007768	L	L	L
ENSCGOG00000011643	I	I	I
ENSCGOG00000010645	I	I	I
ENSCGOG00000017624	I	I	I
ENSCGOG00000018439	M	M	M
ENSCGOG00000013991	I	I	I
ENSCGOG00000007023	I	I	I
ENSCGOG00000004156	I	I	I
ENSCGOG00000013960	UL	I	I
ENSCGOG00000017874	UL	UL	UL
ENSCGOG00000005565	I	I	I
ENSCGOG00000009820	I	I	I
ENSCGOG00000005713	I	I	I
ENSCGOG00000018541	L	L	M
ENSCGOG00000000740	I	I	I
ENSCGOG00000018587	M	L	L
ENSCGOG00000016893	L	L	L
ENSCGOG00000001754	UL	UL	UL
ENSCGOG00000023349	I	I	I
ENSCGOG00000018606	UL	UL	UL
ENSCGOG00000009634	I	I	I
ENSCGOG00000003856	I	I	I
ENSCGOG00000006229	I	UL	UL
ENSCGOG00000018019	I	I	I
ENSCGOG00000001855	I	I	I
ENSCGOG00000009200	M	M	M
ENSCGOG00000004320	I	I	I
ENSCGOG00000022140	I	I	I
ENSCGOG00000019621	L	L	L
ENSCGOG00000002673	I	I	I
ENSCGOG00000012420	PM	PM	PM
ENSCGOG00000011321	I	I	I
ENSCGOG00000013844	I	I	I
ENSCGOG00000001897	I	I	I
ENSCGOG00000024472	I	I	I
ENSCGOG00000012815	L	L	L
ENSCGOG00000017054	L	L	L
ENSCGOG00000021875	I	I	I
ENSCGOG00000022053	PI	UL	UL
ENSCGOG00000014340	I	I	I
ENSCGOG00000004658	L	L	L
ENSCGOG00000023099	UL	UL	UL
ENSCGOG00000000168	I	UL	UL
ENSCGOG00000007071	I	I	I
ENSCGOG00000002471	I	I	I
ENSCGOG00000016926	I	I	I
ENSCGOG00000010885	I	I	I
ENSCGOG00000003843	I	I	I
ENSCGOG00000003519	L	L	M
ENSCGOG00000015750	I	I	I
ENSCGOG00000005936	I	I	I
ENSCGOG00000020961	M	L	L
ENSCGOG00000004502	L	L	L
ENSCGOG00000004250	L	L	M
ENSCGOG00000016696	UL	UL	UL
ENSCGOG00000017706	I	I	I
ENSCGOG00000003427	M	L	L
ENSCGOG00000017951	I	I	I
ENSCGOG00000011849	UL	I	I
ENSCGOG00000001569	I	I	I
ENSCGOG00000004612	L	L	L
ENSCGOG00000024000	I	I	I
ENSCGOG00000018187	I	I	I
ENSCGOG00000000311	I	I	I
ENSCGOG00000019987	L	L	L
ENSCGOG00000016234	UL	UL	UL
ENSCGOG00000008627	I	I	I
ENSCGOG00000003619	UL	UL	UL
ENSCGOG00000016632	I	I	I
ENSCGOG00000018567	I	I	I
ENSCGOG00000008421	I	I	I
ENSCGOG00000014062	I	I	I
ENSCGOG00000006189	I	UL	UL
ENSCGOG00000007630	I	I	I
ENSCGOG00000009277	UL	UL	UL
ENSCGOG00000006739	L	L	L
ENSCGOG00000013883	I	I	I
ENSCGOG00000024187	I	I	I
ENSCGOG00000013629	UL	L	L
ENSCGOG00000024719	I	I	I
ENSCGOG00000005698	UL	UL	UL
ENSCGOG00000024014	L	L	L
ENSCGOG00000006412	I	I	L
ENSCGOG00000015891	I	I	I
ENSCGOG00000003788	UL	UL	UL
ENSCGOG00000017454	I	I	I
ENSCGOG00000002831	I	I	I
ENSCGOG00000019231	I	I	I
ENSCGOG00000020372	I	I	I
ENSCGOG00000011114	I	I	I
ENSCGOG00000014489	L	M	M
ENSCGOG00000015588	I	UL	UL
ENSCGOG00000023493	UL	UL	UL
ENSCGOG00000023925	I	I	I
ENSCGOG00000017506	L	L	L
ENSCGOG00000015772	L	L	L
ENSCGOG00000000356	UL	UL	UL
ENSCGOG00000008412	L	I	L
ENSCGOG00000009133	UL	UL	UL
ENSCGOG00000024503	I	I	I
ENSCGOG00000016614	I	I	I
ENSCGOG00000012445	I	I	I
ENSCGOG00000020261	UL	PI	PI
ENSCGOG00000007227	PG	L	L
ENSCGOG00000023458	I	I	I
ENSCGOG00000009806	I	M	M
ENSCGOG00000013516	I	I	I
ENSCGOG00000021226	L	M	M
ENSCGOG00000016612	I	I	I
ENSCGOG00000018975	I	I	I
ENSCGOG00000019071	I	I	I
ENSCGOG00000002151	I	UL	UL
ENSCGOG00000007987	I	I	I
ENSCGOG00000021753	L	UL	UL
ENSCGOG00000014605	I	I	I
ENSCGOG00000005976	I	I	I
ENSCGOG00000010902	I	I	I
ENSCGOG00000016810	I	I	I
ENSCGOG00000003134	L	L	L
ENSCGOG00000001165	L	L	L
ENSCGOG00000009552	I	I	I
ENSCGOG00000005271	I	I	I
ENSCGOG00000007790	L	L	L
ENSCGOG00000020837	I	I	I
ENSCGOG00000000732	L	L	M
ENSCGOG00000006983	I	I	I
ENSCGOG00000022180	I	I	I
ENSCGOG00000015552	L	L	L
ENSCGOG00000008958	UL	UL	UL
ENSCGOG00000015323	L	L	L
ENSCGOG00000023732	I	I	I
ENSCGOG00000006282	UL	UL	UL
ENSCGOG00000016373	I	I	I
ENSCGOG00000012564	I	I	I
ENSCGOG00000000262	L	L	M
ENSCGOG00000022754	UL	UL	L
ENSCGOG00000002681	I	I	I
ENSCGOG00000010661	L	L	M
ENSCGOG00000021113	UL	UL	UL
ENSCGOG00000010326	L	L	L
ENSCGOG00000001739	UL	UL	UL
ENSCGOG00000022229	I	I	I
ENSCGOG00000006427	I	I	I
ENSCGOG00000000126	L	L	L
ENSCGOG00000012554	I	I	UL
ENSCGOG00000004495	I	I	I
ENSCGOG00000008268	I	I	I
ENSCGOG00000007353	I	I	I
ENSCGOG00000003924	I	I	I
ENSCGOG00000000832	I	I	I
ENSCGOG00000011160	L	M	M
ENSCGOG00000008924	I	I	I
ENSCGOG00000005266	I	I	I
ENSCGOG00000001283	I	I	I
ENSCGOG00000019731	I	I	I
ENSCGOG00000016044	L	I	L
ENSCGOG00000005747	L	L	L
ENSCGOG00000010908	L	L	M
ENSCGOG00000010064	I	I	I
ENSCGOG00000011016	I	I	I
ENSCGOG00000009244	I	I	I
ENSCGOG00000019084	I	UL	UL
ENSCGOG00000004411	PI	PI	PI
ENSCGOG00000004233	I	I	I
ENSCGOG00000008401	I	I	I
ENSCGOG00000001468	I	I	I
ENSCGOG00000015360	I	I	I
ENSCGOG00000017843	I	I	I
ENSCGOG00000009753	L	M	M
ENSCGOG00000012626	I	I	I
ENSCGOG00000004435	I	I	L
ENSCGOG00000007984	M	L	L
ENSCGOG00000009669	I	I	I
ENSCGOG00000015665	L	L	L
ENSCGOG00000013435	I	I	I
ENSCGOG00000016583	I	I	I
ENSCGOG00000009596	I	I	I
ENSCGOG00000006891	I	I	I
ENSCGOG00000017474	I	I	I
ENSCGOG00000017515	I	I	I
ENSCGOG00000016428	I	I	I
ENSCGOG00000016080	I	I	I
ENSCGOG00000005896	I	I	I
ENSCGOG00000010703	UL	M	PI
ENSCGOG00000001770	I	I	I
ENSCGOG00000020646	I	I	I
ENSCGOG00000009933	I	I	I
ENSCGOG00000004630	I	I	I
ENSCGOG00000016449	L	L	I
ENSCGOG00000012023	L	L	L
ENSCGOG00000015232	I	I	I
ENSCGOG00000002248	L	L	M
ENSCGOG00000017669	UL	UL	UL
ENSCGOG00000020416	I	I	I
ENSCGOG00000003646	UL	L	L
ENSCGOG00000013218	I	I	I
ENSCGOG00000021641	I	I	I
ENSCGOG00000003944	I	I	I
ENSCGOG00000007503	I	I	I
ENSCGOG00000012108	I	I	I
ENSCGOG00000002958	L	L	L
ENSCGOG00000003136	I	I	I
ENSCGOG00000023626	I	I	I
ENSCGOG00000001542	I	I	I
ENSCGOG00000001088	I	I	I
ENSCGOG00000009762	I	I	I
ENSCGOG00000010047	UL	UL	UL
ENSCGOG00000005114	L	L	L
ENSCGOG00000024315	I	I	I
ENSCGOG00000021727	I	UL	UL
ENSCGOG00000023986	I	I	I
ENSCGOG00000023600	UL	UL	UL
ENSCGOG00000016999	L	M	M
ENSCGOG00000016542	L	L	L
ENSCGOG00000011478	I	I	I
ENSCGOG00000009620	I	I	I
ENSCGOG00000022621	I	I	I
ENSCGOG00000000022	I	I	I
ENSCGOG00000020168	UL	I	I
ENSCGOG00000014153	I	I	I
ENSCGOG00000000423	I	I	I
ENSCGOG00000012294	UL	L	L
ENSCGOG00000018716	PI	PI	PI
ENSCGOG00000024596	I	I	I
ENSCGOG00000017315	PG	PG	PG
ENSCGOG00000000251	I	I	I
ENSCGOG00000003502	UL	UL	UL
ENSCGOG00000021792	L	L	L
ENSCGOG00000007012	I	I	I
ENSCGOG00000015755	I	L	L
ENSCGOG00000017513	I	I	I
ENSCGOG00000019809	L	M	PG
ENSCGOG00000006278	I	I	I
ENSCGOG00000014727	UL	UL	UL
ENSCGOG00000003193	I	I	I
ENSCGOG00000016958	I	I	I
ENSCGOG00000008249	I	I	I
ENSCGOG00000020024	L	L	L
ENSCGOG00000010133	L	L	L
ENSCGOG00000023653	I	I	I
ENSCGOG00000016243	L	M	L
ENSCGOG00000003743	UL	UL	UL
ENSCGOG00000011393	L	UL	UL
ENSCGOG00000020656	I	I	I
ENSCGOG00000012669	L	M	M
ENSCGOG00000019327	L	L	L
ENSCGOG00000008451	I	I	I
ENSCGOG00000014530	UL	UL	UL
ENSCGOG00000002600	UL	UL	UL
ENSCGOG00000014256	I	I	I
ENSCGOG00000004288	I	I	I
ENSCGOG00000007556	I	I	I
ENSCGOG00000018180	L	L	L
ENSCGOG00000017393	UL	UL	UL
ENSCGOG00000005914	UL	UL	UL
ENSCGOG00000024281	I	I	I
ENSCGOG00000012112	I	I	I
ENSCGOG00000002757	I	I	I
ENSCGOG00000004920	UL	UL	UL
ENSCGOG00000015669	M	L	L
ENSCGOG00000001190	I	I	I
ENSCGOG00000007279	I	I	I
ENSCGOG00000000923	I	I	I
ENSCGOG00000006286	I	I	I
ENSCGOG00000003261	M	L	L
ENSCGOG00000001093	I	I	I
ENSCGOG00000015165	I	I	I
ENSCGOG00000020362	UL	UL	UL
ENSCGOG00000014786	UL	UL	UL
ENSCGOG00000015191	I	I	I
ENSCGOG00000017890	I	I	I
ENSCGOG00000004457	L	L	L
ENSCGOG00000018645	I	I	I
ENSCGOG00000016040	I	I	M
ENSCGOG00000023377	I	I	I
ENSCGOG00000022274	L	UL	UL
ENSCGOG00000007593	I	I	I
ENSCGOG00000006874	L	L	L
ENSCGOG00000024190	L	L	L
ENSCGOG00000006415	UL	UL	UL
ENSCGOG00000012816	I	I	I
ENSCGOG00000012587	I	I	I
ENSCGOG00000020914	I	I	I
ENSCGOG00000008458	I	I	I
ENSCGOG00000000307	I	I	I
ENSCGOG00000024112	I	I	I
ENSCGOG00000006832	I	I	I
ENSCGOG00000014839	I	I	I
ENSCGOG00000017905	L	L	L
ENSCGOG00000016046	UL	UL	UL
ENSCGOG00000008021	I	I	I
ENSCGOG00000011516	L	L	L
ENSCGOG00000022931	UL	UL	UL
ENSCGOG00000015154	I	I	I
ENSCGOG00000012208	UL	UL	UL
ENSCGOG00000002981	L	I	I
ENSCGOG00000016063	I	I	I
ENSCGOG00000011613	PG	L	L
ENSCGOG00000022207	I	UL	UL
ENSCGOG00000011917	I	I	I
ENSCGOG00000022230	I	I	I
ENSCGOG00000015274	UL	UL	UL
ENSCGOG00000001594	I	I	I
ENSCGOG00000024203	I	I	I
ENSCGOG00000005348	I	I	I
ENSCGOG00000018800	I	I	I
ENSCGOG00000011379	UL	M	M
ENSCGOG00000012716	M	M	M
ENSCGOG00000006249	L	L	L
ENSCGOG00000009262	I	I	I
ENSCGOG00000000163	I	I	I
ENSCGOG00000020898	I	I	I
ENSCGOG00000003946	L	L	L
ENSCGOG00000002252	L	L	L
ENSCGOG00000012198	I	I	I
ENSCGOG00000009094	I	I	I
ENSCGOG00000010622	L	L	L
ENSCGOG00000010457	I	I	I
ENSCGOG00000001546	I	UL	UL
ENSCGOG00000018943	I	I	PI
ENSCGOG00000013539	I	I	I
ENSCGOG00000009707	I	I	I
ENSCGOG00000015371	I	I	I
ENSCGOG00000023385	I	I	I
ENSCGOG00000021205	L	L	L
ENSCGOG00000000288	L	M	L
ENSCGOG00000001049	I	I	I
ENSCGOG00000014783	I	I	I
ENSCGOG00000009286	I	I	I
ENSCGOG00000001000	I	L	I
ENSCGOG00000015731	I	I	I
ENSCGOG00000002102	I	I	I
ENSCGOG00000000947	I	UL	UL
ENSCGOG00000011106	I	I	I
ENSCGOG00000011548	I	I	I
ENSCGOG00000013064	PM	L	L
ENSCGOG00000010156	I	I	I
ENSCGOG00000018987	I	I	I
ENSCGOG00000018958	I	I	I
ENSCGOG00000009814	I	I	I
ENSCGOG00000017004	L	L	L
ENSCGOG00000019281	UL	L	L
ENSCGOG00000017744	I	I	I
ENSCGOG00000007849	I	I	I
ENSCGOG00000021714	L	L	L
ENSCGOG00000023784	I	I	I
ENSCGOG00000022483	I	I	I
ENSCGOG00000014333	I	I	I
ENSCGOG00000006226	L	L	L
ENSCGOG00000004455	I	I	I
ENSCGOG00000008278	I	I	I
ENSCGOG00000021512	I	I	I
ENSCGOG00000018999	L	L	L
ENSCGOG00000015280	I	I	I
ENSCGOG00000011247	M	I	I
ENSCGOG00000003680	UL	UL	UL
ENSCGOG00000004061	UL	UL	UL
ENSCGOG00000015904	UL	UL	UL
ENSCGOG00000021545	I	I	I
ENSCGOG00000022808	I	I	I
ENSCGOG00000005592	I	I	I
ENSCGOG00000000414	I	UL	UL
ENSCGOG00000022827	I	I	I
ENSCGOG00000011534	I	UL	UL
ENSCGOG00000020742	L	M	M
ENSCGOG00000000230	L	L	M
ENSCGOG00000000992	L	L	L
ENSCGOG00000008001	I	I	I
ENSCGOG00000013764	I	I	I
ENSCGOG00000016502	I	I	I
ENSCGOG00000000420	I	I	I
ENSCGOG00000017829	I	PI	PI
ENSCGOG00000010587	I	I	I
ENSCGOG00000006013	I	I	I
ENSCGOG00000010897	I	I	I
ENSCGOG00000015365	I	I	I
ENSCGOG00000007921	UL	UL	UL
ENSCGOG00000019244	I	I	I
ENSCGOG00000015104	L	UL	PG
ENSCGOG00000001861	I	I	I
ENSCGOG00000020793	M	PI	M
ENSCGOG00000000394	I	I	I
ENSCGOG00000004864	PG	PG	PG
ENSCGOG00000002079	L	M	L
ENSCGOG00000006978	I	I	I
ENSCGOG00000022908	L	L	L
ENSCGOG00000012478	I	I	I
ENSCGOG00000020992	I	I	I
ENSCGOG00000021499	L	L	L
ENSCGOG00000016221	UL	UL	UL
ENSCGOG00000022306	I	I	I
ENSCGOG00000018109	I	I	I
ENSCGOG00000018532	M	M	M
ENSCGOG00000016802	I	I	I
ENSCGOG00000015125	I	PI	PI
ENSCGOG00000016839	UL	UL	UL
ENSCGOG00000009278	I	I	I
ENSCGOG00000017707	UL	I	I
ENSCGOG00000013281	I	I	I
ENSCGOG00000004104	I	I	I
ENSCGOG00000005042	I	I	I
ENSCGOG00000009610	UL	UL	UL
ENSCGOG00000006107	I	I	I
ENSCGOG00000007070	I	I	I
ENSCGOG00000021804	I	I	I
ENSCGOG00000022513	L	L	L
ENSCGOG00000022405	I	I	I
ENSCGOG00000013417	I	I	I
ENSCGOG00000020744	L	L	L
ENSCGOG00000000279	L	L	L
ENSCGOG00000023165	UL	UL	UL
ENSCGOG00000003197	I	I	I
ENSCGOG00000011949	PI	PI	I
ENSCGOG00000020397	M	M	M
ENSCGOG00000004384	L	L	L
ENSCGOG00000015209	UL	UL	UL
ENSCGOG00000014969	I	I	I
ENSCGOG00000021916	I	I	I
ENSCGOG00000011592	L	L	L
ENSCGOG00000012205	I	I	I
ENSCGOG00000000222	UL	L	L
ENSCGOG00000019277	I	I	I
ENSCGOG00000010708	I	I	I
ENSCGOG00000018663	I	I	I
ENSCGOG00000001941	I	I	I
ENSCGOG00000004149	UL	UL	UL
ENSCGOG00000006635	I	I	I
ENSCGOG00000001050	I	I	I
ENSCGOG00000008231	L	L	L
ENSCGOG00000018677	I	I	I
ENSCGOG00000006614	I	I	I
ENSCGOG00000016065	I	I	I
ENSCGOG00000007228	I	I	I
ENSCGOG00000005834	I	I	I
ENSCGOG00000001181	UL	UL	UL
ENSCGOG00000013418	L	L	L
ENSCGOG00000016543	I	I	I
ENSCGOG00000012455	I	I	I
ENSCGOG00000012155	UL	PI	PI
ENSCGOG00000001623	PI	L	PI
ENSCGOG00000003581	L	L	L
ENSCGOG00000022819	I	I	I
ENSCGOG00000003361	L	L	L
ENSCGOG00000013110	UL	UL	UL
ENSCGOG00000002378	I	I	I
ENSCGOG00000017080	I	I	I
ENSCGOG00000017148	I	I	I
ENSCGOG00000019283	L	M	M
ENSCGOG00000001865	I	I	I
ENSCGOG00000015073	I	L	L
ENSCGOG00000023264	I	I	I
ENSCGOG00000006994	L	L	L
ENSCGOG00000018929	I	I	I
ENSCGOG00000011293	PG	PG	PG
ENSCGOG00000004167	I	I	I
ENSCGOG00000008637	I	I	I
ENSCGOG00000013375	I	I	I
ENSCGOG00000003772	I	I	I
ENSCGOG00000019170	L	L	L
ENSCGOG00000011176	I	I	I
ENSCGOG00000010689	I	I	I
ENSCGOG00000007684	I	I	I
ENSCGOG00000009009	I	PM	M
ENSCGOG00000004430	UL	UL	UL
ENSCGOG00000016248	UL	UL	UL
ENSCGOG00000016959	L	M	M
ENSCGOG00000011984	I	I	I
ENSCGOG00000013791	I	I	I
ENSCGOG00000018727	I	I	I
ENSCGOG00000024478	PI	PI	PI
ENSCGOG00000004925	UL	UL	UL
ENSCGOG00000002292	L	L	L
ENSCGOG00000002068	L	L	L
ENSCGOG00000010870	I	I	I
ENSCGOG00000001575	I	I	I
ENSCGOG00000021239	I	I	I
ENSCGOG00000002950	I	I	I
ENSCGOG00000003479	I	I	I
ENSCGOG00000005855	I	I	I
ENSCGOG00000015313	I	I	I
ENSCGOG00000021697	I	I	I
ENSCGOG00000001661	L	M	M
ENSCGOG00000010531	L	L	L
ENSCGOG00000016180	L	L	L
ENSCGOG00000015433	L	L	L
ENSCGOG00000001096	L	L	L
ENSCGOG00000023591	I	I	I
ENSCGOG00000007313	I	I	I
ENSCGOG00000015032	I	I	I
ENSCGOG00000015573	L	L	L
ENSCGOG00000016861	I	I	I
ENSCGOG00000017555	I	UL	UL
ENSCGOG00000023758	I	I	I
ENSCGOG00000016265	PG	PG	PG
ENSCGOG00000000048	L	L	L
ENSCGOG00000020620	I	I	I
ENSCGOG00000024246	I	I	I
ENSCGOG00000020301	I	I	I
ENSCGOG00000001683	I	I	I
ENSCGOG00000019915	I	I	I
ENSCGOG00000017970	I	I	I
ENSCGOG00000007438	I	I	I
ENSCGOG00000021772	I	I	I
ENSCGOG00000019567	I	I	I
ENSCGOG00000003374	I	I	I
ENSCGOG00000010445	I	I	I
ENSCGOG00000006572	I	UL	I
ENSCGOG00000000982	I	I	I
ENSCGOG00000010315	I	I	I
ENSCGOG00000015167	UL	UL	UL
ENSCGOG00000004867	L	L	L
ENSCGOG00000017354	L	L	L
ENSCGOG00000010507	I	I	I
ENSCGOG00000011563	I	I	I
ENSCGOG00000020551	I	I	I
ENSCGOG00000002175	I	I	I
ENSCGOG00000015875	UL	UL	UL
ENSCGOG00000006379	UL	UL	UL
ENSCGOG00000013274	I	I	I
ENSCGOG00000015062	UL	UL	UL
ENSCGOG00000018865	I	I	I
ENSCGOG00000005055	I	I	I
ENSCGOG00000022149	I	UL	UL
ENSCGOG00000012516	I	I	I
ENSCGOG00000000654	I	I	I
ENSCGOG00000007868	I	I	I
ENSCGOG00000004706	I	I	I
ENSCGOG00000001686	I	UL	UL
ENSCGOG00000002411	I	I	I
ENSCGOG00000001910	M	M	L
ENSCGOG00000011010	L	L	L
ENSCGOG00000014609	I	I	I
ENSCGOG00000008614	I	I	I
ENSCGOG00000003871	I	I	I
ENSCGOG00000003308	I	I	I
ENSCGOG00000015270	I	I	I
ENSCGOG00000001596	I	I	I
ENSCGOG00000001371	I	I	I
ENSCGOG00000009655	I	I	I
ENSCGOG00000002946	UL	UL	UL
ENSCGOG00000006212	I	I	I
ENSCGOG00000010932	L	L	L
ENSCGOG00000002447	I	I	I
ENSCGOG00000006400	L	L	L
ENSCGOG00000007726	L	L	L
ENSCGOG00000016689	I	I	I
ENSCGOG00000005652	I	I	I
ENSCGOG00000008538	I	I	I
ENSCGOG00000022225	I	I	I
ENSCGOG00000024135	I	I	I
ENSCGOG00000019060	L	L	L
ENSCGOG00000004408	M	M	M
ENSCGOG00000011718	I	I	I
ENSCGOG00000021691	I	I	I
ENSCGOG00000006315	UL	L	UL
ENSCGOG00000002631	I	I	I
ENSCGOG00000012852	UL	UL	UL
ENSCGOG00000024555	I	I	I
ENSCGOG00000020361	L	L	L
ENSCGOG00000008104	I	I	I
ENSCGOG00000011381	I	I	I
ENSCGOG00000015883	L	M	L
ENSCGOG00000022572	I	I	I
ENSCGOG00000017927	L	L	L
ENSCGOG00000002821	I	L	M
ENSCGOG00000011403	PG	PG	M
ENSCGOG00000020257	UL	UL	UL
ENSCGOG00000007326	I	I	I
ENSCGOG00000018622	I	I	I
ENSCGOG00000023093	I	I	I
ENSCGOG00000014603	I	I	I
ENSCGOG00000007412	I	I	I
ENSCGOG00000004997	I	I	I
ENSCGOG00000000260	L	L	M
ENSCGOG00000004265	L	L	L
ENSCGOG00000014635	I	I	I
ENSCGOG00000020659	I	I	I
ENSCGOG00000002235	L	M	M
ENSCGOG00000006043	I	I	I
ENSCGOG00000011090	I	I	I
ENSCGOG00000021726	I	I	I
ENSCGOG00000021687	I	I	I
ENSCGOG00000017112	I	I	I
ENSCGOG00000002422	I	I	I
ENSCGOG00000020783	I	UL	I
ENSCGOG00000011532	I	I	I
ENSCGOG00000022880	I	I	I
ENSCGOG00000004031	UL	UL	UL
ENSCGOG00000010612	I	L	L
ENSCGOG00000023652	L	L	L
ENSCGOG00000009751	I	I	I
ENSCGOG00000003352	UL	UL	UL
ENSCGOG00000021785	I	I	I
ENSCGOG00000002401	L	L	L
ENSCGOG00000014600	L	M	M
ENSCGOG00000009314	I	I	I
ENSCGOG00000022241	I	I	I
ENSCGOG00000012264	UL	UL	UL
ENSCGOG00000022803	L	L	L
ENSCGOG00000013212	I	I	I
ENSCGOG00000017283	L	L	L
ENSCGOG00000002544	I	L	I
ENSCGOG00000005692	UL	UL	UL
ENSCGOG00000008414	I	I	I
ENSCGOG00000001969	L	L	L
ENSCGOG00000000640	I	I	I
ENSCGOG00000008975	I	I	I
ENSCGOG00000011181	L	L	M
ENSCGOG00000007847	I	I	I
ENSCGOG00000022321	I	I	I
ENSCGOG00000001425	L	L	L
ENSCGOG00000021338	I	I	I
ENSCGOG00000009270	UL	UL	UL
ENSCGOG00000004282	I	I	I
ENSCGOG00000015432	I	I	I
ENSCGOG00000019849	PM	L	L
ENSCGOG00000004799	I	I	I
ENSCGOG00000005498	I	I	UL
ENSCGOG00000021012	I	I	I
ENSCGOG00000012538	I	I	I
ENSCGOG00000006510	I	I	I
ENSCGOG00000005245	L	L	L
ENSCGOG00000004955	I	I	I
ENSCGOG00000001432	UL	UL	UL
ENSCGOG00000004187	UL	UL	UL
ENSCGOG00000007527	I	I	I
ENSCGOG00000023795	I	I	I
ENSCGOG00000010854	L	L	L
ENSCGOG00000018400	I	I	I
ENSCGOG00000022920	L	L	L
ENSCGOG00000000058	I	UL	L
ENSCGOG00000004564	I	I	I
ENSCGOG00000019129	I	I	I
ENSCGOG00000003495	I	I	I
ENSCGOG00000013429	I	I	I
ENSCGOG00000002156	I	I	I
ENSCGOG00000013623	I	I	I
ENSCGOG00000001220	I	I	I
ENSCGOG00000017835	UL	UL	UL
ENSCGOG00000009299	I	I	I
ENSCGOG00000010164	L	L	L
ENSCGOG00000016586	I	I	I
ENSCGOG00000015756	L	L	L
ENSCGOG00000008456	I	I	I
ENSCGOG00000004054	PG	PG	PG
ENSCGOG00000001229	L	L	M
ENSCGOG00000013388	UL	UL	UL
ENSCGOG00000015948	L	L	L
ENSCGOG00000015325	I	I	I
ENSCGOG00000018938	I	I	I
ENSCGOG00000011533	I	I	I
ENSCGOG00000006736	I	UL	UL
ENSCGOG00000005285	I	I	I
ENSCGOG00000009761	I	M	M
ENSCGOG00000022169	I	I	I
ENSCGOG00000018430	L	L	L
ENSCGOG00000022817	I	I	I
ENSCGOG00000010061	UL	UL	UL
ENSCGOG00000010630	I	I	I
ENSCGOG00000014773	UL	UL	UL
ENSCGOG00000000650	I	I	I
ENSCGOG00000015820	I	I	I
ENSCGOG00000016732	L	M	M
ENSCGOG00000021553	PM	PG	PG
ENSCGOG00000023023	I	I	I
ENSCGOG00000019480	I	I	I
ENSCGOG00000024128	UL	UL	UL
ENSCGOG00000018405	UL	UL	UL
ENSCGOG00000024631	M	M	M
ENSCGOG00000013713	UL	I	I
ENSCGOG00000022010	I	I	I
ENSCGOG00000024001	I	I	I
ENSCGOG00000014866	I	I	I
ENSCGOG00000017607	I	I	I
ENSCGOG00000012482	I	I	I
ENSCGOG00000013645	I	I	I
ENSCGOG00000023240	L	M	M
ENSCGOG00000001673	I	I	I
ENSCGOG00000004575	I	I	I
ENSCGOG00000007342	UL	UL	UL
ENSCGOG00000009868	L	L	L
ENSCGOG00000021690	I	I	I
ENSCGOG00000024242	I	I	I
ENSCGOG00000011975	I	I	I
ENSCGOG00000007090	I	I	I
ENSCGOG00000016191	I	I	I
ENSCGOG00000013393	I	I	I
ENSCGOG00000000984	I	I	I
ENSCGOG00000005092	L	L	L
ENSCGOG00000005807	UL	UL	UL
ENSCGOG00000009946	PG	PM	PM
ENSCGOG00000018466	I	I	I
ENSCGOG00000022983	I	I	I
ENSCGOG00000006576	L	L	L
ENSCGOG00000013667	UL	UL	UL
ENSCGOG00000001322	L	L	L
ENSCGOG00000022751	I	I	I
ENSCGOG00000007927	I	I	I
ENSCGOG00000012840	UL	UL	UL
ENSCGOG00000013721	I	I	I
ENSCGOG00000006397	L	L	L
ENSCGOG00000010013	L	L	L
ENSCGOG00000004159	I	I	I
ENSCGOG00000001792	M	M	L
