Gene stable ID	Transcript stable ID
ENSCGOG00000019146	ENSCGOT00000045270
ENSCGOG00000019147	ENSCGOT00000045273
ENSCGOG00000019148	ENSCGOT00000045274
ENSCGOG00000019149	ENSCGOT00000045275
ENSCGOG00000019150	ENSCGOT00000045388
ENSCGOG00000019150	ENSCGOT00000045405
ENSCGOG00000019151	ENSCGOT00000045283
ENSCGOG00000019151	ENSCGOT00000045285
ENSCGOG00000019152	ENSCGOT00000045299
ENSCGOG00000019152	ENSCGOT00000045315
ENSCGOG00000019152	ENSCGOT00000045322
ENSCGOG00000019152	ENSCGOT00000045344
ENSCGOG00000019152	ENSCGOT00000045351
ENSCGOG00000019152	ENSCGOT00000045355
ENSCGOG00000019153	ENSCGOT00000045287
ENSCGOG00000019154	ENSCGOT00000045288
ENSCGOG00000019155	ENSCGOT00000045290
ENSCGOG00000019155	ENSCGOT00000045291
ENSCGOG00000019155	ENSCGOT00000045293
ENSCGOG00000019156	ENSCGOT00000045309
ENSCGOG00000019156	ENSCGOT00000045311
ENSCGOG00000019157	ENSCGOT00000045294
ENSCGOG00000019158	ENSCGOT00000045298
ENSCGOG00000019158	ENSCGOT00000045303
ENSCGOG00000019158	ENSCGOT00000045312
ENSCGOG00000019158	ENSCGOT00000045328
ENSCGOG00000019158	ENSCGOT00000045410
ENSCGOG00000019158	ENSCGOT00000045447
ENSCGOG00000019158	ENSCGOT00000045467
ENSCGOG00000019159	ENSCGOT00000045297
ENSCGOG00000019160	ENSCGOT00000045302
ENSCGOG00000019161	ENSCGOT00000045363
ENSCGOG00000019161	ENSCGOT00000045380
ENSCGOG00000019161	ENSCGOT00000045387
ENSCGOG00000019161	ENSCGOT00000045399
ENSCGOG00000019161	ENSCGOT00000045400
ENSCGOG00000019161	ENSCGOT00000045432
ENSCGOG00000019161	ENSCGOT00000045455
ENSCGOG00000019161	ENSCGOT00000045460
ENSCGOG00000019161	ENSCGOT00000045478
ENSCGOG00000019162	ENSCGOT00000045304
ENSCGOG00000019163	ENSCGOT00000045306
ENSCGOG00000019163	ENSCGOT00000045307
ENSCGOG00000019164	ENSCGOT00000045317
ENSCGOG00000019165	ENSCGOT00000045767
ENSCGOG00000019165	ENSCGOT00000045785
ENSCGOG00000019165	ENSCGOT00000045788
ENSCGOG00000019165	ENSCGOT00000045796
ENSCGOG00000019165	ENSCGOT00000045813
ENSCGOG00000019165	ENSCGOT00000045824
ENSCGOG00000019166	ENSCGOT00000045321
ENSCGOG00000019166	ENSCGOT00000045323
ENSCGOG00000019167	ENSCGOT00000045704
ENSCGOG00000019167	ENSCGOT00000045721
ENSCGOG00000019167	ENSCGOT00000045726
ENSCGOG00000019167	ENSCGOT00000045733
ENSCGOG00000019167	ENSCGOT00000045740
ENSCGOG00000019167	ENSCGOT00000045750
ENSCGOG00000019168	ENSCGOT00000045346
ENSCGOG00000019168	ENSCGOT00000045353
ENSCGOG00000019168	ENSCGOT00000045361
ENSCGOG00000019169	ENSCGOT00000046158
ENSCGOG00000019169	ENSCGOT00000046339
ENSCGOG00000019169	ENSCGOT00000046495
ENSCGOG00000019169	ENSCGOT00000046590
ENSCGOG00000019169	ENSCGOT00000046619
ENSCGOG00000019169	ENSCGOT00000046627
ENSCGOG00000019169	ENSCGOT00000046669
ENSCGOG00000019169	ENSCGOT00000046698
ENSCGOG00000019169	ENSCGOT00000046725
ENSCGOG00000019169	ENSCGOT00000046794
ENSCGOG00000019170	ENSCGOT00000045336
ENSCGOG00000019171	ENSCGOT00000045491
ENSCGOG00000019171	ENSCGOT00000045496
ENSCGOG00000019171	ENSCGOT00000045505
ENSCGOG00000019171	ENSCGOT00000045545
ENSCGOG00000019172	ENSCGOT00000045335
ENSCGOG00000019173	ENSCGOT00000045347
ENSCGOG00000019174	ENSCGOT00000045340
ENSCGOG00000019174	ENSCGOT00000045343
ENSCGOG00000019175	ENSCGOT00000045345
ENSCGOG00000019176	ENSCGOT00000045349
ENSCGOG00000019176	ENSCGOT00000045350
ENSCGOG00000019177	ENSCGOT00000045365
ENSCGOG00000019177	ENSCGOT00000045373
ENSCGOG00000019178	ENSCGOT00000045758
ENSCGOG00000019178	ENSCGOT00000045791
ENSCGOG00000019178	ENSCGOT00000045794
ENSCGOG00000019178	ENSCGOT00000045795
ENSCGOG00000019179	ENSCGOT00000045357
ENSCGOG00000019180	ENSCGOT00000045369
ENSCGOG00000019181	ENSCGOT00000045382
ENSCGOG00000019181	ENSCGOT00000045386
ENSCGOG00000019181	ENSCGOT00000045394
ENSCGOG00000019181	ENSCGOT00000045397
ENSCGOG00000019181	ENSCGOT00000045401
ENSCGOG00000019182	ENSCGOT00000045371
ENSCGOG00000019182	ENSCGOT00000045376
ENSCGOG00000019182	ENSCGOT00000045383
ENSCGOG00000019183	ENSCGOT00000045747
ENSCGOG00000019183	ENSCGOT00000045772
ENSCGOG00000019183	ENSCGOT00000045886
ENSCGOG00000019184	ENSCGOT00000045375
ENSCGOG00000019184	ENSCGOT00000045377
ENSCGOG00000019184	ENSCGOT00000045379
ENSCGOG00000019184	ENSCGOT00000045381
ENSCGOG00000019185	ENSCGOT00000045384
ENSCGOG00000019185	ENSCGOT00000045385
ENSCGOG00000019186	ENSCGOT00000045409
ENSCGOG00000019186	ENSCGOT00000045424
ENSCGOG00000019186	ENSCGOT00000045429
ENSCGOG00000019186	ENSCGOT00000045437
ENSCGOG00000019187	ENSCGOT00000045402
ENSCGOG00000019187	ENSCGOT00000045414
ENSCGOG00000019187	ENSCGOT00000045421
ENSCGOG00000019188	ENSCGOT00000045471
ENSCGOG00000019188	ENSCGOT00000045473
ENSCGOG00000019188	ENSCGOT00000045474
ENSCGOG00000019189	ENSCGOT00000045390
ENSCGOG00000019190	ENSCGOT00000045759
ENSCGOG00000019190	ENSCGOT00000045798
ENSCGOG00000019190	ENSCGOT00000045817
ENSCGOG00000019190	ENSCGOT00000045848
ENSCGOG00000019190	ENSCGOT00000045859
ENSCGOG00000019191	ENSCGOT00000047673
ENSCGOG00000019191	ENSCGOT00000047693
ENSCGOG00000019191	ENSCGOT00000047705
ENSCGOG00000019191	ENSCGOT00000047722
ENSCGOG00000019191	ENSCGOT00000047727
ENSCGOG00000019191	ENSCGOT00000047783
ENSCGOG00000019191	ENSCGOT00000047787
ENSCGOG00000019191	ENSCGOT00000047790
ENSCGOG00000019191	ENSCGOT00000047804
ENSCGOG00000019192	ENSCGOT00000045407
ENSCGOG00000019192	ENSCGOT00000045426
ENSCGOG00000019193	ENSCGOT00000046833
ENSCGOG00000019193	ENSCGOT00000046836
ENSCGOG00000019193	ENSCGOT00000046870
ENSCGOG00000019193	ENSCGOT00000046873
ENSCGOG00000019193	ENSCGOT00000046875
ENSCGOG00000019193	ENSCGOT00000046881
ENSCGOG00000019193	ENSCGOT00000046901
ENSCGOG00000019194	ENSCGOT00000045398
ENSCGOG00000019195	ENSCGOT00000047876
ENSCGOG00000019195	ENSCGOT00000048033
ENSCGOG00000019195	ENSCGOT00000048184
ENSCGOG00000019195	ENSCGOT00000048222
ENSCGOG00000019195	ENSCGOT00000048246
ENSCGOG00000019195	ENSCGOT00000048409
ENSCGOG00000019195	ENSCGOT00000048428
ENSCGOG00000019195	ENSCGOT00000048440
ENSCGOG00000019195	ENSCGOT00000048451
ENSCGOG00000019196	ENSCGOT00000045463
ENSCGOG00000019197	ENSCGOT00000045418
ENSCGOG00000019198	ENSCGOT00000045419
ENSCGOG00000019199	ENSCGOT00000045420
ENSCGOG00000019200	ENSCGOT00000045882
ENSCGOG00000019200	ENSCGOT00000045897
ENSCGOG00000019200	ENSCGOT00000045907
ENSCGOG00000019200	ENSCGOT00000045922
ENSCGOG00000019200	ENSCGOT00000045944
ENSCGOG00000019200	ENSCGOT00000045947
ENSCGOG00000019201	ENSCGOT00000045433
ENSCGOG00000019202	ENSCGOT00000045425
ENSCGOG00000019203	ENSCGOT00000045427
ENSCGOG00000019204	ENSCGOT00000045444
ENSCGOG00000019204	ENSCGOT00000045453
ENSCGOG00000019205	ENSCGOT00000045434
ENSCGOG00000019206	ENSCGOT00000045438
ENSCGOG00000019207	ENSCGOT00000045443
ENSCGOG00000019208	ENSCGOT00000045459
ENSCGOG00000019208	ENSCGOT00000045477
ENSCGOG00000019208	ENSCGOT00000045507
ENSCGOG00000019208	ENSCGOT00000045528
ENSCGOG00000019209	ENSCGOT00000045554
ENSCGOG00000019209	ENSCGOT00000045578
ENSCGOG00000019209	ENSCGOT00000045587
ENSCGOG00000019210	ENSCGOT00000045442
ENSCGOG00000019210	ENSCGOT00000045448
ENSCGOG00000019210	ENSCGOT00000045497
ENSCGOG00000019210	ENSCGOT00000045500
ENSCGOG00000019210	ENSCGOT00000045533
ENSCGOG00000019210	ENSCGOT00000045549
ENSCGOG00000019210	ENSCGOT00000045614
ENSCGOG00000019210	ENSCGOT00000045621
ENSCGOG00000019210	ENSCGOT00000045644
ENSCGOG00000019210	ENSCGOT00000045647
ENSCGOG00000019211	ENSCGOT00000055567
ENSCGOG00000019211	ENSCGOT00000055707
ENSCGOG00000019211	ENSCGOT00000055709
ENSCGOG00000019211	ENSCGOT00000055714
ENSCGOG00000019211	ENSCGOT00000055719
ENSCGOG00000019211	ENSCGOT00000055724
ENSCGOG00000019211	ENSCGOT00000055733
ENSCGOG00000019211	ENSCGOT00000055767
ENSCGOG00000019211	ENSCGOT00000055780
ENSCGOG00000019211	ENSCGOT00000055883
ENSCGOG00000019212	ENSCGOT00000045449
ENSCGOG00000019213	ENSCGOT00000045451
ENSCGOG00000019214	ENSCGOT00000045452
ENSCGOG00000019215	ENSCGOT00000045457
ENSCGOG00000019216	ENSCGOT00000045462
ENSCGOG00000019216	ENSCGOT00000045464
ENSCGOG00000019217	ENSCGOT00000046568
ENSCGOG00000019217	ENSCGOT00000046611
ENSCGOG00000019217	ENSCGOT00000046613
ENSCGOG00000019217	ENSCGOT00000046623
ENSCGOG00000019217	ENSCGOT00000046634
ENSCGOG00000019217	ENSCGOT00000046648
ENSCGOG00000019217	ENSCGOT00000046703
ENSCGOG00000019218	ENSCGOT00000045470
ENSCGOG00000019218	ENSCGOT00000045475
ENSCGOG00000019218	ENSCGOT00000045479
ENSCGOG00000019219	ENSCGOT00000045552
ENSCGOG00000019220	ENSCGOT00000045465
ENSCGOG00000019221	ENSCGOT00000045466
ENSCGOG00000019222	ENSCGOT00000045472
ENSCGOG00000019223	ENSCGOT00000045490
ENSCGOG00000019224	ENSCGOT00000045480
ENSCGOG00000019225	ENSCGOT00000045494
ENSCGOG00000019225	ENSCGOT00000045501
ENSCGOG00000019226	ENSCGOT00000045483
ENSCGOG00000019226	ENSCGOT00000045488
ENSCGOG00000019226	ENSCGOT00000045493
ENSCGOG00000019226	ENSCGOT00000045499
ENSCGOG00000019226	ENSCGOT00000045512
ENSCGOG00000019226	ENSCGOT00000045522
ENSCGOG00000019226	ENSCGOT00000045524
ENSCGOG00000019226	ENSCGOT00000045525
ENSCGOG00000019226	ENSCGOT00000045586
ENSCGOG00000019227	ENSCGOT00000045492
ENSCGOG00000019227	ENSCGOT00000045498
ENSCGOG00000019227	ENSCGOT00000045504
ENSCGOG00000019228	ENSCGOT00000045489
ENSCGOG00000019229	ENSCGOT00000045502
ENSCGOG00000019229	ENSCGOT00000045515
ENSCGOG00000019229	ENSCGOT00000045519
ENSCGOG00000019229	ENSCGOT00000045527
ENSCGOG00000019230	ENSCGOT00000045509
ENSCGOG00000019231	ENSCGOT00000045510
ENSCGOG00000019231	ENSCGOT00000045516
ENSCGOG00000019232	ENSCGOT00000045511
ENSCGOG00000019233	ENSCGOT00000045575
ENSCGOG00000019234	ENSCGOT00000045514
ENSCGOG00000019235	ENSCGOT00000045540
ENSCGOG00000019235	ENSCGOT00000045558
ENSCGOG00000019236	ENSCGOT00000045538
ENSCGOG00000019236	ENSCGOT00000045548
ENSCGOG00000019237	ENSCGOT00000046657
ENSCGOG00000019237	ENSCGOT00000046739
ENSCGOG00000019237	ENSCGOT00000046806
ENSCGOG00000019237	ENSCGOT00000046824
ENSCGOG00000019237	ENSCGOT00000046828
ENSCGOG00000019238	ENSCGOT00000045518
ENSCGOG00000019239	ENSCGOT00000045541
ENSCGOG00000019240	ENSCGOT00000045526
ENSCGOG00000019241	ENSCGOT00000045529
ENSCGOG00000019242	ENSCGOT00000045532
ENSCGOG00000019243	ENSCGOT00000045536
ENSCGOG00000019244	ENSCGOT00000045534
ENSCGOG00000019245	ENSCGOT00000046430
ENSCGOG00000019245	ENSCGOT00000046562
ENSCGOG00000019245	ENSCGOT00000046589
ENSCGOG00000019245	ENSCGOT00000046665
ENSCGOG00000019246	ENSCGOT00000045537
ENSCGOG00000019247	ENSCGOT00000045539
ENSCGOG00000019248	ENSCGOT00000045573
ENSCGOG00000019248	ENSCGOT00000045582
ENSCGOG00000019248	ENSCGOT00000045585
ENSCGOG00000019249	ENSCGOT00000045677
ENSCGOG00000019249	ENSCGOT00000045680
ENSCGOG00000019249	ENSCGOT00000045683
ENSCGOG00000019249	ENSCGOT00000045684
ENSCGOG00000019250	ENSCGOT00000045635
ENSCGOG00000019250	ENSCGOT00000045658
ENSCGOG00000019251	ENSCGOT00000047788
ENSCGOG00000019251	ENSCGOT00000047907
ENSCGOG00000019251	ENSCGOT00000048135
ENSCGOG00000019251	ENSCGOT00000048136
ENSCGOG00000019251	ENSCGOT00000048169
ENSCGOG00000019251	ENSCGOT00000048292
ENSCGOG00000019251	ENSCGOT00000048393
ENSCGOG00000019251	ENSCGOT00000048443
ENSCGOG00000019252	ENSCGOT00000045559
ENSCGOG00000019253	ENSCGOT00000045550
ENSCGOG00000019254	ENSCGOT00000045555
ENSCGOG00000019255	ENSCGOT00000045560
ENSCGOG00000019256	ENSCGOT00000046289
ENSCGOG00000019256	ENSCGOT00000046434
ENSCGOG00000019256	ENSCGOT00000046615
ENSCGOG00000019256	ENSCGOT00000046624
ENSCGOG00000019256	ENSCGOT00000046635
ENSCGOG00000019256	ENSCGOT00000046745
ENSCGOG00000019256	ENSCGOT00000046830
ENSCGOG00000019257	ENSCGOT00000045561
ENSCGOG00000019257	ENSCGOT00000045564
ENSCGOG00000019257	ENSCGOT00000045569
ENSCGOG00000019257	ENSCGOT00000045570
ENSCGOG00000019257	ENSCGOT00000045572
ENSCGOG00000019257	ENSCGOT00000045574
ENSCGOG00000019258	ENSCGOT00000045562
ENSCGOG00000019259	ENSCGOT00000046679
ENSCGOG00000019259	ENSCGOT00000046732
ENSCGOG00000019259	ENSCGOT00000046752
ENSCGOG00000019259	ENSCGOT00000046772
ENSCGOG00000019259	ENSCGOT00000046776
ENSCGOG00000019259	ENSCGOT00000046797
ENSCGOG00000019259	ENSCGOT00000046807
ENSCGOG00000019259	ENSCGOT00000046808
ENSCGOG00000019259	ENSCGOT00000046810
ENSCGOG00000019259	ENSCGOT00000046817
ENSCGOG00000019260	ENSCGOT00000046017
ENSCGOG00000019260	ENSCGOT00000046053
ENSCGOG00000019260	ENSCGOT00000046056
ENSCGOG00000019260	ENSCGOT00000046075
ENSCGOG00000019260	ENSCGOT00000046095
ENSCGOG00000019261	ENSCGOT00000049049
ENSCGOG00000019261	ENSCGOT00000049265
ENSCGOG00000019261	ENSCGOT00000049319
ENSCGOG00000019261	ENSCGOT00000049418
ENSCGOG00000019261	ENSCGOT00000049442
ENSCGOG00000019261	ENSCGOT00000049513
ENSCGOG00000019261	ENSCGOT00000049518
ENSCGOG00000019261	ENSCGOT00000049593
ENSCGOG00000019261	ENSCGOT00000049640
ENSCGOG00000019261	ENSCGOT00000049733
ENSCGOG00000019262	ENSCGOT00000045576
ENSCGOG00000019263	ENSCGOT00000045801
ENSCGOG00000019263	ENSCGOT00000045803
ENSCGOG00000019263	ENSCGOT00000045806
ENSCGOG00000019263	ENSCGOT00000045815
ENSCGOG00000019263	ENSCGOT00000045821
ENSCGOG00000019264	ENSCGOT00000045580
ENSCGOG00000019265	ENSCGOT00000045581
ENSCGOG00000019265	ENSCGOT00000045583
ENSCGOG00000019266	ENSCGOT00000045736
ENSCGOG00000019266	ENSCGOT00000045738
ENSCGOG00000019266	ENSCGOT00000045741
ENSCGOG00000019267	ENSCGOT00000045588
ENSCGOG00000019268	ENSCGOT00000045590
ENSCGOG00000019269	ENSCGOT00000045595
ENSCGOG00000019269	ENSCGOT00000045608
ENSCGOG00000019269	ENSCGOT00000045612
ENSCGOG00000019270	ENSCGOT00000045593
ENSCGOG00000019270	ENSCGOT00000045598
ENSCGOG00000019271	ENSCGOT00000045591
ENSCGOG00000019272	ENSCGOT00000045620
ENSCGOG00000019272	ENSCGOT00000045626
ENSCGOG00000019272	ENSCGOT00000045628
ENSCGOG00000019273	ENSCGOT00000048795
ENSCGOG00000019273	ENSCGOT00000048798
ENSCGOG00000019273	ENSCGOT00000048804
ENSCGOG00000019273	ENSCGOT00000048875
ENSCGOG00000019273	ENSCGOT00000048887
ENSCGOG00000019273	ENSCGOT00000049051
ENSCGOG00000019273	ENSCGOT00000049088
ENSCGOG00000019273	ENSCGOT00000049147
ENSCGOG00000019274	ENSCGOT00000045603
ENSCGOG00000019275	ENSCGOT00000045634
ENSCGOG00000019276	ENSCGOT00000045596
ENSCGOG00000019277	ENSCGOT00000045602
ENSCGOG00000019278	ENSCGOT00000045605
ENSCGOG00000019279	ENSCGOT00000045607
ENSCGOG00000019280	ENSCGOT00000045618
ENSCGOG00000019281	ENSCGOT00000045613
ENSCGOG00000019282	ENSCGOT00000045617
ENSCGOG00000019283	ENSCGOT00000045619
ENSCGOG00000019284	ENSCGOT00000045623
ENSCGOG00000019285	ENSCGOT00000045639
ENSCGOG00000019285	ENSCGOT00000045641
ENSCGOG00000019286	ENSCGOT00000045642
ENSCGOG00000019286	ENSCGOT00000045646
ENSCGOG00000019287	ENSCGOT00000045629
ENSCGOG00000019288	ENSCGOT00000045632
ENSCGOG00000019289	ENSCGOT00000045633
ENSCGOG00000019290	ENSCGOT00000045636
ENSCGOG00000019290	ENSCGOT00000045638
ENSCGOG00000019291	ENSCGOT00000045766
ENSCGOG00000019291	ENSCGOT00000045771
ENSCGOG00000019291	ENSCGOT00000045775
ENSCGOG00000019291	ENSCGOT00000045781
ENSCGOG00000019291	ENSCGOT00000045786
ENSCGOG00000019291	ENSCGOT00000045807
ENSCGOG00000019292	ENSCGOT00000045673
ENSCGOG00000019293	ENSCGOT00000046630
ENSCGOG00000019293	ENSCGOT00000046686
ENSCGOG00000019293	ENSCGOT00000046692
ENSCGOG00000019293	ENSCGOT00000046696
ENSCGOG00000019293	ENSCGOT00000046697
ENSCGOG00000019293	ENSCGOT00000046699
ENSCGOG00000019293	ENSCGOT00000046700
ENSCGOG00000019293	ENSCGOT00000046733
ENSCGOG00000019294	ENSCGOT00000045649
ENSCGOG00000019295	ENSCGOT00000045650
ENSCGOG00000019296	ENSCGOT00000047238
ENSCGOG00000019296	ENSCGOT00000047535
ENSCGOG00000019296	ENSCGOT00000047668
ENSCGOG00000019296	ENSCGOT00000047858
ENSCGOG00000019296	ENSCGOT00000047878
ENSCGOG00000019296	ENSCGOT00000047993
ENSCGOG00000019297	ENSCGOT00000045652
ENSCGOG00000019298	ENSCGOT00000045653
ENSCGOG00000019299	ENSCGOT00000045654
ENSCGOG00000019299	ENSCGOT00000045655
ENSCGOG00000019299	ENSCGOT00000045663
ENSCGOG00000019300	ENSCGOT00000045659
ENSCGOG00000019301	ENSCGOT00000045660
ENSCGOG00000019302	ENSCGOT00000045661
ENSCGOG00000019302	ENSCGOT00000045662
ENSCGOG00000019303	ENSCGOT00000045664
ENSCGOG00000019304	ENSCGOT00000045665
ENSCGOG00000019305	ENSCGOT00000045668
ENSCGOG00000019306	ENSCGOT00000045667
ENSCGOG00000019307	ENSCGOT00000045669
ENSCGOG00000019308	ENSCGOT00000045670
ENSCGOG00000019309	ENSCGOT00000045671
ENSCGOG00000019310	ENSCGOT00000045830
ENSCGOG00000019310	ENSCGOT00000045836
ENSCGOG00000019310	ENSCGOT00000045867
ENSCGOG00000019311	ENSCGOT00000045790
ENSCGOG00000019311	ENSCGOT00000045792
ENSCGOG00000019312	ENSCGOT00000045674
ENSCGOG00000019313	ENSCGOT00000045675
ENSCGOG00000019314	ENSCGOT00000046002
ENSCGOG00000019314	ENSCGOT00000046043
ENSCGOG00000019314	ENSCGOT00000046055
ENSCGOG00000019314	ENSCGOT00000046072
ENSCGOG00000019314	ENSCGOT00000046081
ENSCGOG00000019315	ENSCGOT00000045678
ENSCGOG00000019315	ENSCGOT00000045681
ENSCGOG00000019316	ENSCGOT00000045716
ENSCGOG00000019316	ENSCGOT00000045718
ENSCGOG00000019316	ENSCGOT00000045719
ENSCGOG00000019317	ENSCGOT00000045739
ENSCGOG00000019317	ENSCGOT00000045752
ENSCGOG00000019318	ENSCGOT00000045975
ENSCGOG00000019318	ENSCGOT00000045977
ENSCGOG00000019319	ENSCGOT00000045687
ENSCGOG00000019320	ENSCGOT00000045686
ENSCGOG00000019321	ENSCGOT00000045690
ENSCGOG00000019322	ENSCGOT00000045689
ENSCGOG00000019323	ENSCGOT00000045692
ENSCGOG00000019324	ENSCGOT00000045693
ENSCGOG00000019325	ENSCGOT00000045695
ENSCGOG00000019326	ENSCGOT00000045696
ENSCGOG00000019327	ENSCGOT00000045697
ENSCGOG00000019328	ENSCGOT00000047159
ENSCGOG00000019328	ENSCGOT00000047267
ENSCGOG00000019328	ENSCGOT00000047271
ENSCGOG00000019328	ENSCGOT00000047275
ENSCGOG00000019328	ENSCGOT00000047291
ENSCGOG00000019328	ENSCGOT00000047339
ENSCGOG00000019328	ENSCGOT00000047441
ENSCGOG00000019328	ENSCGOT00000047526
ENSCGOG00000019328	ENSCGOT00000047540
ENSCGOG00000019328	ENSCGOT00000047572
ENSCGOG00000019329	ENSCGOT00000045702
ENSCGOG00000019329	ENSCGOT00000045706
ENSCGOG00000019330	ENSCGOT00000047674
ENSCGOG00000019330	ENSCGOT00000047682
ENSCGOG00000019330	ENSCGOT00000047714
ENSCGOG00000019330	ENSCGOT00000047770
ENSCGOG00000019330	ENSCGOT00000047780
ENSCGOG00000019330	ENSCGOT00000047805
ENSCGOG00000019331	ENSCGOT00000045749
ENSCGOG00000019331	ENSCGOT00000045760
ENSCGOG00000019332	ENSCGOT00000045708
ENSCGOG00000019332	ENSCGOT00000045709
ENSCGOG00000019333	ENSCGOT00000045707
ENSCGOG00000019334	ENSCGOT00000045710
ENSCGOG00000019335	ENSCGOT00000045714
ENSCGOG00000019335	ENSCGOT00000045715
ENSCGOG00000019336	ENSCGOT00000045724
ENSCGOG00000019336	ENSCGOT00000045725
ENSCGOG00000019337	ENSCGOT00000045890
ENSCGOG00000019337	ENSCGOT00000045900
ENSCGOG00000019337	ENSCGOT00000045917
ENSCGOG00000019337	ENSCGOT00000045927
ENSCGOG00000019338	ENSCGOT00000045723
ENSCGOG00000019339	ENSCGOT00000045727
ENSCGOG00000019339	ENSCGOT00000045728
ENSCGOG00000019340	ENSCGOT00000045730
ENSCGOG00000019341	ENSCGOT00000048430
ENSCGOG00000019341	ENSCGOT00000048646
ENSCGOG00000019341	ENSCGOT00000048749
ENSCGOG00000019341	ENSCGOT00000048751
ENSCGOG00000019341	ENSCGOT00000048788
ENSCGOG00000019341	ENSCGOT00000048833
ENSCGOG00000019341	ENSCGOT00000048838
ENSCGOG00000019341	ENSCGOT00000048881
ENSCGOG00000019342	ENSCGOT00000045757
ENSCGOG00000019342	ENSCGOT00000045780
ENSCGOG00000019343	ENSCGOT00000049146
ENSCGOG00000019343	ENSCGOT00000049211
ENSCGOG00000019343	ENSCGOT00000049245
ENSCGOG00000019343	ENSCGOT00000049340
ENSCGOG00000019343	ENSCGOT00000049434
ENSCGOG00000019343	ENSCGOT00000049444
ENSCGOG00000019343	ENSCGOT00000049450
ENSCGOG00000019343	ENSCGOT00000049465
ENSCGOG00000019343	ENSCGOT00000049471
ENSCGOG00000019343	ENSCGOT00000049483
ENSCGOG00000019344	ENSCGOT00000046609
ENSCGOG00000019344	ENSCGOT00000046622
ENSCGOG00000019344	ENSCGOT00000046640
ENSCGOG00000019344	ENSCGOT00000046662
ENSCGOG00000019345	ENSCGOT00000045837
ENSCGOG00000019345	ENSCGOT00000045863
ENSCGOG00000019346	ENSCGOT00000045742
ENSCGOG00000019347	ENSCGOT00000045744
ENSCGOG00000019348	ENSCGOT00000045751
ENSCGOG00000019348	ENSCGOT00000045753
ENSCGOG00000019349	ENSCGOT00000045745
ENSCGOG00000019350	ENSCGOT00000045748
ENSCGOG00000019351	ENSCGOT00000045905
ENSCGOG00000019351	ENSCGOT00000045920
ENSCGOG00000019352	ENSCGOT00000045755
ENSCGOG00000019352	ENSCGOT00000045756
ENSCGOG00000019353	ENSCGOT00000045761
ENSCGOG00000019354	ENSCGOT00000045763
ENSCGOG00000019354	ENSCGOT00000045765
ENSCGOG00000019355	ENSCGOT00000045764
ENSCGOG00000019356	ENSCGOT00000045768
ENSCGOG00000019357	ENSCGOT00000045770
ENSCGOG00000019357	ENSCGOT00000045778
ENSCGOG00000019358	ENSCGOT00000045774
ENSCGOG00000019359	ENSCGOT00000045779
ENSCGOG00000019360	ENSCGOT00000046451
ENSCGOG00000019360	ENSCGOT00000046581
ENSCGOG00000019360	ENSCGOT00000046607
ENSCGOG00000019360	ENSCGOT00000046663
ENSCGOG00000019360	ENSCGOT00000046667
ENSCGOG00000019360	ENSCGOT00000046680
ENSCGOG00000019360	ENSCGOT00000046711
ENSCGOG00000019360	ENSCGOT00000046847
ENSCGOG00000019360	ENSCGOT00000046917
ENSCGOG00000019360	ENSCGOT00000046935
ENSCGOG00000019361	ENSCGOT00000046490
ENSCGOG00000019361	ENSCGOT00000046550
ENSCGOG00000019361	ENSCGOT00000046553
ENSCGOG00000019361	ENSCGOT00000046572
ENSCGOG00000019361	ENSCGOT00000046579
ENSCGOG00000019361	ENSCGOT00000046598
ENSCGOG00000019361	ENSCGOT00000046602
ENSCGOG00000019362	ENSCGOT00000045913
ENSCGOG00000019362	ENSCGOT00000045957
ENSCGOG00000019362	ENSCGOT00000045959
ENSCGOG00000019363	ENSCGOT00000045951
ENSCGOG00000019363	ENSCGOT00000045962
ENSCGOG00000019363	ENSCGOT00000045967
ENSCGOG00000019363	ENSCGOT00000045973
ENSCGOG00000019363	ENSCGOT00000045976
ENSCGOG00000019363	ENSCGOT00000045982
ENSCGOG00000019364	ENSCGOT00000045802
ENSCGOG00000019364	ENSCGOT00000045805
ENSCGOG00000019365	ENSCGOT00000045799
ENSCGOG00000019365	ENSCGOT00000045800
ENSCGOG00000019365	ENSCGOT00000045804
ENSCGOG00000019365	ENSCGOT00000045810
ENSCGOG00000019366	ENSCGOT00000045809
ENSCGOG00000019367	ENSCGOT00000045820
ENSCGOG00000019368	ENSCGOT00000048639
ENSCGOG00000019368	ENSCGOT00000048827
ENSCGOG00000019368	ENSCGOT00000048832
ENSCGOG00000019368	ENSCGOT00000048853
ENSCGOG00000019368	ENSCGOT00000048874
ENSCGOG00000019368	ENSCGOT00000048883
ENSCGOG00000019368	ENSCGOT00000049703
ENSCGOG00000019368	ENSCGOT00000049784
ENSCGOG00000019368	ENSCGOT00000049858
ENSCGOG00000019369	ENSCGOT00000045822
ENSCGOG00000019369	ENSCGOT00000045826
ENSCGOG00000019369	ENSCGOT00000045834
ENSCGOG00000019370	ENSCGOT00000046067
ENSCGOG00000019370	ENSCGOT00000046107
ENSCGOG00000019370	ENSCGOT00000046118
ENSCGOG00000019371	ENSCGOT00000045825
ENSCGOG00000019372	ENSCGOT00000046122
ENSCGOG00000019372	ENSCGOT00000046148
ENSCGOG00000019372	ENSCGOT00000046188
ENSCGOG00000019373	ENSCGOT00000047800
ENSCGOG00000019374	ENSCGOT00000045844
